,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
396,2002-09-02,,,,,,,,,,,,,,,,,,,,,,,,
397,2002-09-03,,,,,,,,,,,,,,,,,,,,,,,,
398,2002-09-04,,,,,,,,,,,,,,,,,,,,,,,,
399,2002-09-05,,,,,,,,,,,,,,,,,,,,,,,,
400,2002-09-06,,,,,,,,,,,,,,,,,,,,,,,,
401,2002-09-09,,,,,,,,,,,,,,,,,,,,,,,,
402,2002-09-10,,,,,,,,,,,,,,,,,,,,,,,,
403,2002-09-11,,,,,,,,,,,,,,,,,,,,,,,,
404,2002-09-12,,,,,,,,,,,,,,,,,,,,,,,,
405,2002-09-13,,,,,,,,,,,,,,,,,,,,,,,,
406,2002-09-16,,,,,,,,,,,,,,,,,,,,,,,,
407,2002-09-17,,,,,,,,,,,,,,,,,,,,,,,,
408,2002-09-18,,,,,,,,,,,,,,,,,,,,,,,,
409,2002-09-19,,,,,,,,,,,,,,,,,,,,,,,,
410,2002-09-20,,,,,,,,,,,,,,,,,,,,,,,,
411,2002-09-23,,,,,,,,,,,,,,,,,,,,,,,,
412,2002-09-24,,,,,,,,,,,,,,,,,,,,,,,,
413,2002-09-25,,,,,,,,,,,,,,,,,,,,,,,,
414,2002-09-26,,,,,,,,,,,,,,,,,,,,,,,,
415,2002-09-27,,,,,,,,,,,,,,,,,,,,,,,,
416,2002-10-08,,,,,,,,,,,,,,,,,,,,,,,,
417,2002-10-09,,,,,,,,,,,,,,,,,,,,,,,,
418,2002-10-10,,,,,,,,,,,,,,,,,,,,,,,,
419,2002-10-11,,,,,,,,,,,,,,,,,,,,,,,,
420,2002-10-14,,,,,,,,,,,,,,,,,,,,,,,,
421,2002-10-15,,,,,,,,,,,,,,,,,,,,,,,,
422,2002-10-16,,,,,,,,,,,,,,,,,,,,,,,,
423,2002-10-17,,,,,,,,,,,,,,,,,,,,,,,,
424,2002-10-18,,,,,,,,,,,,,,,,,,,,,,,,
425,2002-10-21,,,,,,,,,,,,,,,,,,,,,,,,
426,2002-10-22,,,,,,,,,,,,,,,,,,,,,,,,
427,2002-10-23,,,,,,,,,,,,,,,,,,,,,,,,
428,2002-10-24,,,,,,,,,,,,,,,,,,,,,,,,
429,2002-10-25,,,,,,,,,,,,,,,,,,,,,,,,
430,2002-10-28,,,,,,,,,,,,,,,,,,,,,,,,
431,2002-10-29,,,,,,,,,,,,,,,,,,,,,,,,
432,2002-10-30,,,,,,,,,,,,,,,,,,,,,,,,
433,2002-10-31,,,,,,,,,,,,,,,,,,,,,,,,
434,2002-11-01,,,,,,,,,,,,,,,,,,,,,,,,
435,2002-11-04,,,,,,,,,,,,,,,,,,,,,,,,
436,2002-11-05,,,,,,,,,,,,,,,,,,,,,,,,
437,2002-11-06,,,,,,,,,,,,,,,,,,,,,,,,
438,2002-11-07,,,,,,,,,,,,,,,,,,,,,,,,
439,2002-11-08,,,,,,,,,,,,,,,,,,,,,,,,
440,2002-11-11,,,,,,,,,,,,,,,,,,,,,,,,
441,2002-11-12,,,,,,,,,,,,,,,,,,,,,,,,
442,2002-11-13,,,,,,,,,,,,,,,,,,,,,,,,
443,2002-11-14,,,,,,,,,,,,,,,,,,,,,,,,
444,2002-11-15,,,,,,,,,,,,,,,,,,,,,,,,
445,2002-11-18,,,,,,,,,,,,,,,,,,,,,,,,
446,2002-11-19,,,,,,,,,,,,,,,,,,,,,,,,
447,2002-11-20,,,,,,,,,,,,,,,,,,,,,,,,
448,2002-11-21,,,,,,,,,,,,,,,,,,,,,,,,
449,2002-11-22,,,,,,,,,,,,,,,,,,,,,,,,
450,2002-11-25,,,,,,,,,,,,,,,,,,,,,,,,
451,2002-11-26,,,,,,,,,,,,,,,,,,,,,,,,
452,2002-11-27,,,,,,,,,,,,,,,,,,,,,,,,
453,2002-11-28,,,,,,,,,,,,,,,,,,,,,,,,
454,2002-11-29,,,,,,,,,,,,,,,,,,,,,,,,
455,2002-12-02,,,,,,,,,,,,,,,,,,,,,,,,
456,2002-12-03,,,,,,,,,,,,,,,,,,,,,,,,
457,2002-12-04,,,,,,,,,,,,,,,,,,,,,,,,
458,2002-12-05,,,,,,,,,,,,,,,,,,,,,,,,
459,2002-12-06,,,,,,,,,,,,,,,,,,,,,,,,
460,2002-12-09,,,,,,,,,,,,,,,,,,,,,,,,
461,2002-12-10,,,,,,,,,,,,,,,,,,,,,,,,
462,2002-12-11,,,,,,,,,,,,,,,,,,,,,,,,
463,2002-12-12,,,,,,,,,,,,,,,,,,,,,,,,
464,2002-12-13,,,,,,,,,,,,,,,,,,,,,,,,
465,2002-12-16,,,,,,,,,,,,,,,,,,,,,,,,
466,2002-12-17,,,,,,,,,,,,,,,,,,,,,,,,
467,2002-12-18,,,,,,,,,,,,,,,,,,,,,,,,
468,2002-12-19,,,,,,,,,,,,,,,,,,,,,,,,
469,2002-12-20,,,,,,,,,,,,,,,,,,,,,,,,
470,2002-12-23,,,,,,,,,,,,,,,,,,,,,,,,
471,2002-12-24,,,,,,,,,,,,,,,,,,,,,,,,
472,2002-12-25,,,,,,,,,,,,,,,,,,,,,,,,
473,2002-12-26,,,,,,,,,,,,,,,,,,,,,,,,
474,2002-12-27,,,,,,,,,,,,,,,,,,,,,,,,
475,2002-12-30,,,,,,,,,,,,,,,,,,,,,,,,
476,2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,
477,2003-01-02,,,,,,,,,,,,,,,,,,,,,,,,
478,2003-01-03,,,,,,,,,,,,,,,,,,,,,,,,
479,2003-01-06,,,,,,,,,,,,,,,,,,,,,,,,
480,2003-01-07,,,,,,,,,,,,,,,,,,,,,,,,
481,2003-01-08,,,,,,,,,,,,,,,,,,,,,,,,
482,2003-01-09,,,,,,,,,,,,,,,,,,,,,,,,
483,2003-01-10,,,,,,,,,,,,,,,,,,,,,,,,
484,2003-01-13,,,,,,,,,,,,,,,,,,,,,,,,
485,2003-01-14,,,,,,,,,,,,,,,,,,,,,,,,
486,2003-01-15,,,,,,,,,,,,,,,,,,,,,,,,
487,2003-01-16,,,,,,,,,,,,,,,,,,,,,,,,
488,2003-01-17,,,,,,,,,,,,,,,,,,,,,,,,
489,2003-01-20,,,,,,,,,,,,,,,,,,,,,,,,
490,2003-01-21,,,,,,,,,,,,,,,,,,,,,,,,
491,2003-01-22,,,,,,,,,,,,,,,,,,,,,,,,
492,2003-01-23,,,,,,,,,,,,,,,,,,,,,,,,
493,2003-01-24,,,,,,,,,,,,,,,,,,,,,,,,
494,2003-01-27,,,,,,,,,,,,,,,,,,,,,,,,
495,2003-01-28,,,,,,,,,,,,,,,,,,,,,,,,
496,2003-01-29,,,,,,,,,,,,,,,,,,,,,,,,
497,2003-02-10,,,,,,,,,,,,,,,,,,,,,,,,
498,2003-02-11,,,,,,,,,,,,,,,,,,,,,,,,
499,2003-02-12,,,,,,,,,,,,,,,,,,,,,,,,
500,2003-02-13,,,,,,,,,,,,,,,,,,,,,,,,
501,2003-02-14,,,,,,,,,,,,,,,,,,,,,,,,
502,2003-02-17,,,,,,,,,,,,,,,,,,,,,,,,
503,2003-02-18,,,,,,,,,,,,,,,,,,,,,,,,
504,2003-02-19,,,,,,,,,,,,,,,,,,,,,,,,
505,2003-02-20,,,,,,,,,,,,,,,,,,,,,,,,
506,2003-02-21,,,,,,,,,,,,,,,,,,,,,,,,
507,2003-02-24,,,,,,,,,,,,,,,,,,,,,,,,
508,2003-02-25,,,,,,,,,,,,,,,,,,,,,,,,
509,2003-02-26,,,,,,,,,,,,,,,,,,,,,,,,
510,2003-02-27,,,,,,,,,,,,,,,,,,,,,,,,
511,2003-02-28,,,,,,,,,,,,,,,,,,,,,,,,
512,2003-03-03,,,,,,,,,,,,,,,,,,,,,,,,
513,2003-03-04,,,,,,,,,,,,,,,,,,,,,,,,
514,2003-03-05,,,,,,,,,,,,,,,,,,,,,,,,
515,2003-03-06,,,,,,,,,,,,,,,,,,,,,,,,
516,2003-03-07,,,,,,,,,,,,,,,,,,,,,,,,
517,2003-03-10,,,,,,,,,,,,,,,,,,,,,,,,
518,2003-03-11,,,,,,,,,,,,,,,,,,,,,,,,
519,2003-03-12,,,,,,,,,,,,,,,,,,,,,,,,
520,2003-03-13,,,,,,,,,,,,,,,,,,,,,,,,
521,2003-03-14,,,,,,,,,,,,,,,,,,,,,,,,
522,2003-03-17,,,,,,,,,,,,,,,,,,,,,,,,
523,2003-03-18,,,,,,,,,,,,,,,,,,,,,,,,
524,2003-03-19,,,,,,,,,,,,,,,,,,,,,,,,
525,2003-03-20,,,,,,,,,,,,,,,,,,,,,,,,
526,2003-03-21,,,,,,,,,,,,,,,,,,,,,,,,
527,2003-03-24,,,,,,,,,,,,,,,,,,,,,,,,
528,2003-03-25,,,,,,,,,,,,,,,,,,,,,,,,
529,2003-03-26,,,,,,,,,,,,,,,,,,,,,,,,
530,2003-03-27,,,,,,,,,,,,,,,,,,,,,,,,
531,2003-03-28,,,,,,,,,,,,,,,,,,,,,,,,
532,2003-03-31,,,,,,,,,,,,,,,,,,,,,,,,
533,2003-04-01,,,,,,,,,,,,,,,,,,,,,,,,
534,2003-04-02,,,,,,,,,,,,,,,,,,,,,,,,
535,2003-04-03,,,,,,,,,,,,,,,,,,,,,,,,
536,2003-04-04,,,,,,,,,,,,,,,,,,,,,,,,
537,2003-04-07,,,,,,,,,,,,,,,,,,,,,,,,
538,2003-04-08,,,,,,,,,,,,,,,,,,,,,,,,
539,2003-04-09,,,,,,,,,,,,,,,,,,,,,,,,
540,2003-04-10,,,,,,,,,,,,,,,,,,,,,,,,
541,2003-04-11,,,,,,,,,,,,,,,,,,,,,,,,
542,2003-04-14,,,,,,,,,,,,,,,,,,,,,,,,
543,2003-04-15,,,,,,,,,,,,,,,,,,,,,,,,
544,2003-04-16,,,,,,,,,,,,,,,,,,,,,,,,
545,2003-04-17,,,,,,,,,,,,,,,,,,,,,,,,
546,2003-04-18,,,,,,,,,,,,,,,,,,,,,,,,
547,2003-04-21,,,,,,,,,,,,,,,,,,,,,,,,
548,2003-04-22,,,,,,,,,,,,,,,,,,,,,,,,
549,2003-04-23,,,,,,,,,,,,,,,,,,,,,,,,
550,2003-04-24,,,,,,,,,,,,,,,,,,,,,,,,
551,2003-04-25,,,,,,,,,,,,,,,,,,,,,,,,
552,2003-04-28,,,,,,,,,,,,,,,,,,,,,,,,
553,2003-04-29,,,,,,,,,,,,,,,,,,,,,,,,
554,2003-04-30,,,,,,,,,,,,,,,,,,,,,,,,
555,2003-05-12,,,,,,,,,,,,,,,,,,,,,,,,
556,2003-05-13,,,,,,,,,,,,,,,,,,,,,,,,
557,2003-05-14,,,,,,,,,,,,,,,,,,,,,,,,
558,2003-05-15,,,,,,,,,,,,,,,,,,,,,,,,
559,2003-05-16,,,,,,,,,,,,,,,,,,,,,,,,
560,2003-05-19,,,,,,,,,,,,,,,,,,,,,,,,
561,2003-05-20,,,,,,,,,,,,,,,,,,,,,,,,
562,2003-05-21,,,,,,,,,,,,,,,,,,,,,,,,
563,2003-05-22,,,,,,,,,,,,,,,,,,,,,,,,
564,2003-05-23,,,,,,,,,,,,,,,,,,,,,,,,
565,2003-05-26,,,,,,,,,,,,,,,,,,,,,,,,
566,2003-05-27,,,,,,,,,,,,,,,,,,,,,,,,
567,2003-05-28,,,,,,,,,,,,,,,,,,,,,,,,
568,2003-05-29,,,,,,,,,,,,,,,,,,,,,,,,
569,2003-05-30,,,,,,,,,,,,,,,,,,,,,,,,
570,2003-06-02,,,,,,,,,,,,,,,,,,,,,,,,
571,2003-06-03,,,,,,,,,,,,,,,,,,,,,,,,
572,2003-06-04,,,,,,,,,,,,,,,,,,,,,,,,
573,2003-06-05,,,,,,,,,,,,,,,,,,,,,,,,
574,2003-06-06,,,,,,,,,,,,,,,,,,,,,,,,
575,2003-06-09,,,,,,,,,,,,,,,,,,,,,,,,
576,2003-06-10,,,,,,,,,,,,,,,,,,,,,,,,
577,2003-06-11,,,,,,,,,,,,,,,,,,,,,,,,
578,2003-06-12,,,,,,,,,,,,,,,,,,,,,,,,
579,2003-06-13,,,,,,,,,,,,,,,,,,,,,,,,
580,2003-06-16,,,,,,,,,,,,,,,,,,,,,,,,
581,2003-06-17,,,,,,,,,,,,,,,,,,,,,,,,
582,2003-06-18,,,,,,,,,,,,,,,,,,,,,,,,
583,2003-06-19,,,,,,,,,,,,,,,,,,,,,,,,
584,2003-06-20,,,,,,,,,,,,,,,,,,,,,,,,
585,2003-06-23,,,,,,,,,,,,,,,,,,,,,,,,
586,2003-06-24,,,,,,,,,,,,,,,,,,,,,,,,
587,2003-06-25,,,,,,,,,,,,,,,,,,,,,,,,
588,2003-06-26,,,,,,,,,,,,,,,,,,,,,,,,
589,2003-06-27,,,,,,,,,,,,,,,,,,,,,,,,
590,2003-06-30,,,,,,,,,,,,,,,,,,,,,,,,
591,2003-07-01,,,,,,,,,,,,,,,,,,,,,,,,
592,2003-07-02,,,,,,,,,,,,,,,,,,,,,,,,
593,2003-07-03,,,,,,,,,,,,,,,,,,,,,,,,
594,2003-07-04,,,,,,,,,,,,,,,,,,,,,,,,
595,2003-07-07,,,,,,,,,,,,,,,,,,,,,,,,
596,2003-07-08,,,,,,,,,,,,,,,,,,,,,,,,
597,2003-07-09,,,,,,,,,,,,,,,,,,,,,,,,
598,2003-07-10,,,,,,,,,,,,,,,,,,,,,,,,
599,2003-07-11,,,,,,,,,,,,,,,,,,,,,,,,
600,2003-07-14,,,,,,,,,,,,,,,,,,,,,,,,
601,2003-07-15,,,,,,,,,,,,,,,,,,,,,,,,
602,2003-07-16,,,,,,,,,,,,,,,,,,,,,,,,
603,2003-07-17,,,,,,,,,,,,,,,,,,,,,,,,
604,2003-07-18,,,,,,,,,,,,,,,,,,,,,,,,
605,2003-07-21,,,,,,,,,,,,,,,,,,,,,,,,
606,2003-07-22,,,,,,,,,,,,,,,,,,,,,,,,
607,2003-07-23,,,,,,,,,,,,,,,,,,,,,,,,
608,2003-07-24,,,,,,,,,,,,,,,,,,,,,,,,
609,2003-07-25,,,,,,,,,,,,,,,,,,,,,,,,
610,2003-07-28,,,,,,,,,,,,,,,,,,,,,,,,
611,2003-07-29,,,,,,,,,,,,,,,,,,,,,,,,
612,2003-07-30,,,,,,,,,,,,,,,,,,,,,,,,
613,2003-07-31,,,,,,,,,,,,,,,,,,,,,,,,
614,2003-08-01,,,,,,,,,,,,,,,,,,,,,,,,
615,2003-08-04,,,,,,,,,,,,,,,,,,,,,,,,
616,2003-08-05,,,,,,,,,,,,,,,,,,,,,,,,
617,2003-08-06,,,,,,,,,,,,,,,,,,,,,,,,
618,2003-08-07,,,,,,,,,,,,,,,,,,,,,,,,
619,2003-08-08,,,,,,,,,,,,,,,,,,,,,,,,
620,2003-08-11,,,,,,,,,,,,,,,,,,,,,,,,
621,2003-08-12,,,,,,,,,,,,,,,,,,,,,,,,
622,2003-08-13,,,,,,,,,,,,,,,,,,,,,,,,
623,2003-08-14,,,,,,,,,,,,,,,,,,,,,,,,
624,2003-08-15,,,,,,,,,,,,,,,,,,,,,,,,
625,2003-08-18,,,,,,,,,,,,,,,,,,,,,,,,
626,2003-08-19,,,,,,,,,,,,,,,,,,,,,,,,
627,2003-08-20,,,,,,,,,,,,,,,,,,,,,,,,
628,2003-08-21,,,,,,,,,,,,,,,,,,,,,,,,
629,2003-08-22,,,,,,,,,,,,,,,,,,,,,,,,
630,2003-08-25,,,,,,,,,,,,,,,,,,,,,,,,
631,2003-08-26,,,,,,,,,,,,,,,,,,,,,,,,
632,2003-08-27,,,,,,,,,,,,,,,,,,,,,,,,
633,2003-08-28,,,,,,,,,,,,,,,,,,,,,,,,
634,2003-08-29,,,,,,,,,,,,,,,,,,,,,,,,
635,2003-09-01,,,,,,,,,,,,,,,,,,,,,,,,
636,2003-09-02,,,,,,,,,,,,,,,,,,,,,,,,
637,2003-09-03,,,,,,,,,,,,,,,,,,,,,,,,
638,2003-09-04,,,,,,,,,,,,,,,,,,,,,,,,
639,2003-09-05,,,,,,,,,,,,,,,,,,,,,,,,
640,2003-09-08,,,,,,,,,,,,,,,,,,,,,,,,
641,2003-09-09,,,,,,,,,,,,,,,,,,,,,,,,
642,2003-09-10,,,,,,,,,,,,,,,,,,,,,,,,
643,2003-09-11,,,,,,,,,,,,,,,,,,,,,,,,
644,2003-09-12,,,,,,,,,,,,,,,,,,,,,,,,
645,2003-09-15,,,,,,,,,,,,,,,,,,,,,,,,
646,2003-09-16,,,,,,,,,,,,,,,,,,,,,,,,
647,2003-09-17,,,,,,,,,,,,,,,,,,,,,,,,
648,2003-09-18,,,,,,,,,,,,,,,,,,,,,,,,
649,2003-09-19,,,,,,,,,,,,,,,,,,,,,,,,
650,2003-09-22,,,,,,,,,,,,,,,,,,,,,,,,
651,2003-09-23,,,,,,,,,,,,,,,,,,,,,,,,
652,2003-09-24,,,,,,,,,,,,,,,,,,,,,,,,
653,2003-09-25,,,,,,,,,,,,,,,,,,,,,,,,
654,2003-09-26,,,,,,,,,,,,,,,,,,,,,,,,
655,2003-09-29,,,,,,,,,,,,,,,,,,,,,,,,
656,2003-09-30,,,,,,,,,,,,,,,,,,,,,,,,
657,2003-10-08,,,,,,,,,,,,,,,,,,,,,,,,
658,2003-10-09,,,,,,,,,,,,,,,,,,,,,,,,
659,2003-10-10,,,,,,,,,,,,,,,,,,,,,,,,
660,2003-10-13,,,,,,,,,,,,,,,,,,,,,,,,
661,2003-10-14,,,,,,,,,,,,,,,,,,,,,,,,
662,2003-10-15,,,,,,,,,,,,,,,,,,,,,,,,
663,2003-10-16,,,,,,,,,,,,,,,,,,,,,,,,
664,2003-10-17,,,,,,,,,,,,,,,,,,,,,,,,
665,2003-10-20,,,,,,,,,,,,,,,,,,,,,,,,
666,2003-10-21,,,,,,,,,,,,,,,,,,,,,,,,
667,2003-10-22,,,,,,,,,,,,,,,,,,,,,,,,
668,2003-10-23,,,,,,,,,,,,,,,,,,,,,,,,
669,2003-10-24,,,,,,,,,,,,,,,,,,,,,,,,
670,2003-10-27,,,,,,,,,,,,,,,,,,,,,,,,
671,2003-10-28,,,,,,,,,,,,,,,,,,,,,,,,
672,2003-10-29,,,,,,,,,,,,,,,,,,,,,,,,
673,2003-10-30,,,,,,,,,,,,,,,,,,,,,,,,
674,2003-10-31,,,,,,,,,,,,,,,,,,,,,,,,
675,2003-11-03,,,,,,,,,,,,,,,,,,,,,,,,
676,2003-11-04,,,,,,,,,,,,,,,,,,,,,,,,
677,2003-11-05,,,,,,,,,,,,,,,,,,,,,,,,
678,2003-11-06,,,,,,,,,,,,,,,,,,,,,,,,
679,2003-11-07,,,,,,,,,,,,,,,,,,,,,,,,
680,2003-11-10,,,,,,,,,,,,,,,,,,,,,,,,
681,2003-11-11,,,,,,,,,,,,,,,,,,,,,,,,
682,2003-11-12,,,,,,,,,,,,,,,,,,,,,,,,
683,2003-11-13,,,,,,,,,,,,,,,,,,,,,,,,
684,2003-11-14,,,,,,,,,,,,,,,,,,,,,,,,
685,2003-11-17,,,,,,,,,,,,,,,,,,,,,,,,
686,2003-11-18,,,,,,,,,,,,,,,,,,,,,,,,
687,2003-11-19,,,,,,,,,,,,,,,,,,,,,,,,
688,2003-11-20,,,,,,,,,,,,,,,,,,,,,,,,
689,2003-11-21,,,,,,,,,,,,,,,,,,,,,,,,
690,2003-11-24,,,,,,,,,,,,,,,,,,,,,,,,
691,2003-11-25,,,,,,,,,,,,,,,,,,,,,,,,
692,2003-11-26,,,,,,,,,,,,,,,,,,,,,,,,
693,2003-11-27,,,,,,,,,,,,,,,,,,,,,,,,
694,2003-11-28,,,,,,,,,,,,,,,,,,,,,,,,
695,2003-12-01,,,,,,,,,,,,,,,,,,,,,,,,
696,2003-12-02,,,,,,,,,,,,,,,,,,,,,,,,
697,2003-12-03,,,,,,,,,,,,,,,,,,,,,,,,
698,2003-12-04,,,,,,,,,,,,,,,,,,,,,,,,
699,2003-12-05,,,,,,,,,,,,,,,,,,,,,,,,
700,2003-12-08,,,,,,,,,,,,,,,,,,,,,,,,
701,2003-12-09,,,,,,,,,,,,,,,,,,,,,,,,
702,2003-12-10,,,,,,,,,,,,,,,,,,,,,,,,
703,2003-12-11,,,,,,,,,,,,,,,,,,,,,,,,
704,2003-12-12,,,,,,,,,,,,,,,,,,,,,,,,
705,2003-12-15,,,,,,,,,,,,,,,,,,,,,,,,
706,2003-12-16,,,,,,,,,,,,,,,,,,,,,,,,
707,2003-12-17,,,,,,,,,,,,,,,,,,,,,,,,
708,2003-12-18,,,,,,,,,,,,,,,,,,,,,,,,
709,2003-12-19,,,,,,,,,,,,,,,,,,,,,,,,
710,2003-12-22,,,,,,,,,,,,,,,,,,,,,,,,
711,2003-12-23,,,,,,,,,,,,,,,,,,,,,,,,
712,2003-12-24,,,,,,,,,,,,,,,,,,,,,,,,
713,2003-12-25,,,,,,,,,,,,,,,,,,,,,,,,
714,2003-12-26,,,,,,,,,,,,,,,,,,,,,,,,
715,2003-12-29,,,,,,,,,,,,,,,,,,,,,,,,
716,2003-12-30,,,,,,,,,,,,,,,,,,,,,,,,
717,2003-12-31,,,1000.0,,,,,,,,,,,,,,,,,,,,,
718,2004-01-02,1000.0,996.996,1011.347,1021.568,993.892,24.572000000000003,3.103999999999928,21.567999999999984,6.107999999999947,0.011346999999999996,,,,,,,,,,,,,,
719,2004-01-05,1011.347,1008.279,1060.801,1060.898,1008.279,52.618999999999915,0.0,49.55099999999993,3.0679999999999836,0.04889914144205698,,,,,,,,,,,,,,
720,2004-01-06,1060.801,1059.141,1075.656,1086.694,1059.095,27.552999999999884,0.04600000000004911,25.89300000000003,1.7059999999999036,0.014003569001160399,,,,,,,,,,,,,,
721,2004-01-07,1075.656,1075.562,1086.303,1095.841,1070.98,20.278999999999996,4.58199999999988,20.184999999999945,4.675999999999931,0.009898145875633313,,,1046.8214,,,,,,,,,,,
722,2004-01-08,1086.303,1087.68,1102.662,1108.291,1082.509,20.610999999999876,5.171000000000049,21.98799999999983,3.7940000000000964,0.015059334274138969,,,1067.3538,,,,,,0.10266200000000003,,,,,
723,2004-01-09,1102.662,1105.77,1081.785,1115.461,1079.072,9.691000000000031,26.698000000000093,12.798999999999978,23.590000000000146,-0.018933272389907274,,,1081.4414000000002,,,,,,0.06964770746341276,,,,,
724,2004-01-12,1081.785,1081.807,1116.799,1117.505,1079.773,35.69800000000009,2.0340000000001055,35.72000000000003,2.012000000000171,0.0323668751184385,,,1092.641,,,,,,0.05278841177562987,,,,,
725,2004-01-13,1116.799,1120.149,1102.341,1123.656,1089.633,3.507000000000062,30.51599999999985,6.856999999999971,27.16599999999994,-0.012945928497428927,,,1097.9780000000003,,,,,,0.02480811709319708,,,,,
726,2004-01-14,1102.341,1101.445,1079.72,1101.666,1076.869,0.22100000000000364,24.576000000000022,-0.6749999999999545,25.47199999999998,-0.02052087330508423,,,1096.6614000000004,1071.7413999999999,,,,,-0.006060003516514367,,,,,
727,2004-01-15,1079.72,1078.533,1073.977,1088.67,1070.727,10.137000000000171,7.805999999999813,8.950000000000045,8.992999999999938,-0.005318971585225762,,,1090.9244000000003,1079.1390999999999,,,,,-0.026014318077525078,0.07397700000000018,,,,
728,2004-01-16,1073.977,1076.636,1083.652,1087.817,1067.847,11.18100000000004,8.788999999999987,13.839999999999918,6.130000000000109,0.00900857280928724,,,1091.2978000000003,1086.3696,,,,,0.001725851255101496,0.07149376030185484,,,,
729,2004-01-29,1083.652,1086.657,1100.604,1101.027,1084.455,14.370000000000118,2.201999999999998,17.375,-0.8029999999998836,0.01564339843418372,,,1088.0588000000002,1090.3499,,,,,-0.014501266566320337,0.03752164637853861,,,,
730,2004-01-30,1100.604,1102.17,1067.553,1103.699,1066.445,1.5289999999999964,35.725000000000136,3.0950000000000273,34.159000000000106,-0.030029874505271614,,,1081.1012000000003,1089.5396,,,,,-0.03155829276058841,-0.007533077489457418,,,,
731,2004-02-02,1067.553,1107.49,1091.729,1116.314,1069.967,8.82400000000007,37.52299999999991,48.76099999999997,-2.4139999999999873,0.022646182437780604,,,1083.5030000000002,1090.0822,,,,,0.011122328010965798,0.0049949231475932,,,,
732,2004-02-03,1091.729,1091.865,1102.954,1103.244,1084.391,11.378999999999905,7.473999999999933,11.514999999999873,7.337999999999965,0.01028185566198192,,,1089.2984000000001,1090.1114,,,,,0.026981024733304215,0.0002648136963094849,,,,
733,2004-02-04,1102.954,1104.74,1128.443,1130.139,1104.74,25.398999999999887,0.0,27.184999999999945,-1.7860000000000582,0.02310975797721393,,,1098.2566000000002,1094.7772,,,,,0.04133338008881071,0.04313056660981607,,,,
734,2004-02-05,1128.443,1135.616,1127.897,1136.423,1118.168,0.8070000000000164,17.448000000000093,7.980000000000018,10.275000000000091,-0.00048385252954741276,,,1103.7152,1095.887,,,,,0.024798201714694823,0.009937329814944329,,,,
735,2004-02-06,1127.897,1125.488,1122.084,1139.088,1108.909,13.599999999999909,16.57899999999995,11.191000000000031,18.98799999999983,-0.005153839402001981,,,1114.6214000000002,1097.8613,,,,,0.05108036790679238,0.01791006594148281,,,,
736,2004-02-09,1122.084,1122.285,1134.611,1134.91,1122.275,12.625,0.009999999999990905,12.826000000000022,-0.19100000000003092,0.011164048324368014,,,1123.1978000000001,1103.3504,1087.5458999999998,,,,0.03927897857435325,0.05083818026895859,,,,
737,2004-02-10,1134.611,1137.717,1120.961,1141.994,1116.929,4.276999999999816,20.78800000000001,7.382999999999811,17.682000000000016,-0.012030554965534512,,,1126.7992000000002,1108.0488,1093.59395,,,,0.01632615684788319,0.043747678022899805,0.1209610000000001,,,
738,2004-02-11,1120.961,1121.807,1110.061,1123.769,1100.237,1.961999999999989,21.569999999999936,2.8079999999999927,20.723999999999933,-0.009723799489902096,,,1123.1228,1110.6897,1098.52965,,,,-0.016289701828094194,0.024370369823522475,0.09760645950400804,,,
739,2004-02-12,1110.061,1110.835,1094.112,1122.482,1092.293,11.646999999999935,18.542000000000144,12.42100000000005,17.76800000000003,-0.014367678893321911,,,1116.3658,1110.0404999999998,1100.1951999999999,,,,-0.02995397629393448,-0.005898579325533948,0.031401742645416286,,,
740,2004-02-13,1094.112,1094.002,1096.362,1105.819,1088.859,11.817000000000007,5.143000000000029,11.70699999999988,5.253000000000156,0.002056462226901923,,,1111.2214000000001,1112.9214,1101.2305000000001,,,,-0.022923417498155185,0.026986013809150444,0.019249648586536994,,,
741,2004-02-16,1096.362,1098.858,1123.748,1124.355,1098.858,25.49700000000007,0.0,27.992999999999938,-2.495999999999867,0.02497897592218634,,,1109.0488,1116.1233,1103.10275,,,,-0.009574206490153947,0.02932870703260604,0.03447012481784539,,,
742,2004-02-17,1123.748,1127.098,1123.618,1132.714,1121.277,5.6159999999999854,5.820999999999913,8.965999999999894,2.4710000000000036,-0.0001156842993269569,,,1109.5801999999999,1118.1897000000001,1104.1505499999998,,,,0.0023702876371256565,0.018735142172747077,0.019004917191306037,,,
743,2004-02-18,1123.618,1123.701,1129.275,1136.532,1119.628,12.830999999999904,4.073000000000093,12.913999999999987,3.990000000000009,0.005034629206723373,123.52197766311794,180.89652936517314,1113.423,1118.2729000000002,1106.52505,,,,0.017308958696864662,0.0007372990926437506,0.04389966583008631,,,
744,2004-02-19,1129.275,1130.396,1122.38,1138.082,1119.669,7.686000000000149,10.726999999999862,8.807000000000016,9.605999999999995,-0.006105687277235372,115.1413286260965,173.17363282909335,1119.0765999999999,1117.7212000000004,1106.8041,,,,0.025836477435582594,-0.004891404090976215,0.004997318228257885,,,
