,日期,前收盘价,开盘价,收盘价,最高价,最低价,HO,OL,HCY,CYL,涨跌幅,AR,BR,MA5,MA10,MA20,MA60,MA120,MA250,5日涨跌幅,10日涨跌幅,20日涨跌幅,60日涨跌幅,120日涨跌幅,250日涨跌幅
1218,2006-01-25,960.353,960.027,957.787,963.742,947.296,3.714999999999918,12.730999999999995,3.38900000000001,13.056999999999903,-0.0026719341742046376,138.91257744587645,187.46846565945754,956.378200000001,942.0557000000006,911.416199999999,857.1555499999996,857.5773500000004,865.0628600000008,0.019859743423742637,0.05658160653770117,0.12262283322530476,0.1558276685584783,0.2762189402095703,-0.05456977306602706
1219,2006-02-06,957.787,961.034,980.91,980.988,960.316,19.954000000000065,0.7179999999999609,23.201000000000022,-2.5289999999999964,0.024142110928630167,156.1693554834278,218.05296383054772,962.5776000000011,947.4047000000006,917.7353999999989,859.7819166666663,859.3908500000005,864.9858240000009,0.03263140940275577,0.057676133790515616,0.14789953728733818,0.19139638151502192,0.28510788822072874,-0.019255745778963385
1220,2006-02-07,980.91,983.339,981.574,989.696,970.307,6.356999999999971,13.032000000000039,8.786000000000058,10.602999999999952,0.0006769224495621895,151.06792162541325,214.05754716981176,968.338600000001,952.3122000000006,923.953799999999,862.1362166666663,861.1560333333339,865.0020320000008,0.03023293159202267,0.052627402281396396,0.14508531204867903,0.1681010477011029,0.2751821365842506,0.0041451752492525085
1221,2006-02-08,981.574,979.145,982.943,983.037,970.411,3.8920000000000528,8.734000000000037,1.4630000000000791,11.163000000000011,0.0013946987185886606,151.39186615378898,205.33143432547482,972.7134000000009,958.5733000000006,929.763599999999,864.7034999999996,862.9700416666672,864.9681280000009,0.022760072377737695,0.06803088450689532,0.13405988137253444,0.185831686584486,0.2844529063248926,-0.008549362075973899
1222,2006-02-09,982.943,982.181,969.577,982.181,967.314,0.0,14.867000000000075,-0.7619999999999436,15.629000000000019,-0.013597940063665881,134.74963512610333,178.8951278997225,974.558200000001,963.6031000000005,935.235899999999,866.9444166666661,864.4846916666671,864.9014720000008,0.009604801567757004,0.0547146187392511,0.1272434082715308,0.16100042867988162,0.23071035352028835,-0.016896478649741753
1223,2006-02-10,969.577,971.249,980.801,980.801,970.828,9.552000000000021,0.4210000000000491,11.224000000000046,-1.2509999999999764,0.011576182190790485,134.35563183632345,181.5673406597009,979.161000000001,967.7696000000003,940.6894499999989,869.2577333333328,865.9903916666673,864.9348240000008,0.024028306920014675,0.04436524635409578,0.12512016335333187,0.16484402649874963,0.22582197353637046,0.008574105133048793
1224,2006-02-13,980.801,981.633,977.396,981.712,967.129,0.07899999999995089,14.504000000000019,0.9109999999999445,13.672000000000025,-0.0034716522515780834,117.34067829204918,155.56276898387978,978.4582000000009,970.5179000000004,945.422649999999,871.3982499999996,867.3504750000005,864.8903320000009,-0.0035823877827732,0.028932123257603637,0.10723979645011172,0.15127949915485317,0.20045788063169834,-0.011252186351501603
1225,2006-02-14,977.396,977.277,986.056,986.057,976.16,8.779999999999973,1.1170000000000755,8.661000000000058,1.23599999999999,0.008860277717527065,125.26138838302163,162.75197195442655,979.3546000000009,973.8466000000004,950.128449999999,873.7473499999995,868.7022833333338,864.801856000001,0.004566135614839206,0.03493711487254525,0.10551830840639509,0.1667782892167884,0.19690376396359,-0.02193964341508159
1226,2006-02-15,986.056,987.088,986.161,990.492,982.027,3.4039999999999964,5.060999999999922,4.435999999999922,4.028999999999996,0.00010648482439123974,123.68022243653176,161.94146420164165,979.9982000000009,976.3558000000005,954.1830999999991,876.4955499999995,869.9799500000004,864.7482880000009,0.003273841921657583,0.026108427178485716,0.08959879257691128,0.20077709008863098,0.18409276200379177,-0.013397988901038826
1227,2006-02-16,986.161,986.326,958.59,986.326,958.18,0.0,28.146000000000072,0.1650000000000773,27.980999999999995,-0.02795790950970467,100.69423740363727,127.70780856423205,977.8008000000009,976.1795000000005,956.5530499999992,878.7394499999995,871.1649833333337,864.6308280000009,-0.011331745699413198,-0.0018357833005154811,0.0520187315282965,0.16339950191515085,0.17418721046171792,-0.02972301370001673
1228,2006-02-17,958.59,961.254,949.993,962.498,949.428,1.2440000000000282,11.826000000000022,3.9080000000000155,9.162000000000035,-0.008968380642401796,100.33292930148363,128.44872855013094,971.6392000000009,975.4001000000005,958.7278999999992,880.7798499999994,872.084366666667,864.5453080000009,-0.03141106095935875,-0.008137508652758862,0.04798366457215475,0.14793207575440848,0.13139256395690202,-0.02201008263560955
1229,2006-02-20,949.993,949.025,943.765,952.419,942.709,3.3940000000000055,6.316000000000031,2.425999999999931,7.2840000000001055,-0.006555837779857354,93.07424963754332,118.16655531995248,964.913000000001,971.6856000000005,959.5451499999992,882.8344166666661,872.9552083333336,864.5107160000009,-0.0344087759720727,-0.0378678981761833,0.017624161652757042,0.1502441830562431,0.12451505128302887,-0.009080094454821608
1230,2006-02-21,943.765,943.109,960.017,960.088,933.37,16.978999999999928,9.739000000000033,16.32299999999998,10.394999999999982,0.017220388550115873,91.91647035728302,114.3873730146984,959.705200000001,969.5299000000005,960.9210499999992,885.0564999999993,873.8343000000004,864.6601720000009,-0.026407222307860745,-0.02196166565129054,0.02950995121710598,0.16127529962791476,0.12344972534481125,0.04049626457617328
1231,2006-02-22,960.017,960.103,959.947,967.607,957.663,7.504000000000019,2.439999999999941,7.589999999999918,2.354000000000042,-7.291537545695004e-05,91.62301575423785,111.98103784153692,954.462400000001,967.2303000000005,962.9017999999993,887.2923333333327,874.994991666667,864.8466360000009,-0.026581866449798652,-0.023395049356880304,0.04304424924918404,0.16244912490599983,0.16971988536112215,0.05103954645139597
1232,2006-02-23,959.947,959.126,958.722,960.668,946.881,1.54200000000003,12.245000000000005,0.7210000000000036,13.066000000000031,-0.0012761121186899427,81.98216524351297,97.73979644289102,954.488800000001,966.1448000000006,964.8739499999995,889.2087333333328,876.1437666666669,864.824552000001,0.00013770225017983861,-0.011195603856114622,0.04290645168659357,0.13627927152741726,0.16793544402334604,-0.0057257351103404686
1233,2006-02-24,958.722,959.342,967.163,967.292,958.377,7.9500000000000455,0.9650000000000318,8.57000000000005,0.3450000000000273,0.008804429229745558,87.29091400624243,102.08966464595044,957.922800000001,964.7810000000006,966.2752999999996,891.2121499999995,877.2743250000003,864.9119560000009,0.018073817386022872,-0.013904961353016554,0.029843387965108326,0.14192557364119596,0.16316013546667696,0.023115119664195438
1234,2006-02-27,967.163,968.211,963.379,969.339,959.446,1.1280000000000427,8.764999999999986,2.1760000000000446,7.7169999999999845,-0.003912473905639424,86.00613273123444,102.34139539872378,961.8456000000011,963.3793000000007,966.9485999999995,893.4056166666662,878.494866666667,864.9173600000009,0.02078271603630144,-0.014341167755955508,0.014176035068474757,0.15822624255955064,0.17929059852077467,0.0014043250300406207
1235,2006-02-28,963.379,962.524,964.726,964.948,947.866,2.423999999999978,14.658000000000015,1.56899999999996,15.513000000000034,0.0013982036145692156,72.41181345519014,85.35087326355193,962.7874000000011,961.2463000000007,967.5464499999995,895.5157666666662,879.6449500000002,864.886916000001,0.004905121471807217,-0.021631631469206658,0.012549736609818396,0.15106363431358627,0.1669376182389115,-0.007827533046670054
1236,2006-03-01,964.726,966.842,972.067,972.246,963.238,5.403999999999996,3.603999999999928,7.519999999999982,1.4879999999999427,0.007609414486600352,73.224590577914,85.64906002696377,965.211400000001,959.8369000000006,968.0963499999995,897.6885666666662,880.7753583333335,864.866096000001,0.012625697043690876,-0.014291783998758745,0.011443507177944623,0.15488672316350627,0.16217848013792158,-0.005326050475200406
1237,2006-03-02,972.067,972.15,953.369,972.15,950.38,0.0,21.769999999999982,0.08299999999996999,21.687000000000012,-0.01923529962440862,69.39592545443898,80.50002156918191,964.140800000001,959.3148000000007,967.7471499999995,899.5592166666663,881.7165083333335,864.820496000001,-0.005583474667317456,-0.005446541274163108,-0.007272325905161914,0.13343835079000876,0.13438104972329667,-0.011816300067684526
1238,2006-03-03,953.369,951.932,954.457,956.952,941.801,5.019999999999982,10.130999999999972,3.58299999999997,11.567999999999984,0.0011412160454136178,67.95272762315247,78.9678075829782,961.599600000001,959.7612000000006,967.5806499999993,901.4944666666664,882.7349166666668,864.711048000001,-0.013137392559475547,0.004698981992498741,-0.003476764666883181,0.1385055263842203,0.14684204708211968,-0.027868680479803287
1239,2006-03-06,954.457,955.25,952.351,957.204,949.463,1.9539999999999509,5.787000000000035,2.7469999999999573,4.994000000000028,-0.002206490182375953,59.035288578826695,69.21906878461084,959.3940000000009,960.6198000000007,966.1526999999993,903.5835666666665,883.774925,864.489700000001,-0.011447208211929127,0.009097603746695437,-0.029114801561815007,0.1515661936747661,0.15080780617485345,-0.05491481490302552
1240,2006-03-07,952.351,951.638,928.576,951.638,927.501,0.0,24.137000000000057,-0.7129999999999654,24.850000000000023,-0.024964535134629928,51.140776314329514,58.23584561263768,952.164000000001,957.4757000000009,963.5027999999993,905.2348333333332,884.4702083333334,864.126972000001,-0.037471779551914164,-0.03275046171057394,-0.05399287267185149,0.11944062688366497,0.09872187159080958,-0.08896864189439768
1241,2006-03-08,928.576,924.611,924.83,927.785,913.713,3.173999999999978,10.898000000000025,-0.7910000000000537,14.863000000000056,-0.00403413398580188,50.132153078619204,54.131828344579226,942.716600000001,953.9640000000009,960.5971499999994,906.8454499999999,884.9654166666667,863.7285080000009,-0.048594387012417806,-0.03658222797716948,-0.059121434304939324,0.1166841545388575,0.06866727139316287,-0.09723889790189022
1242,2006-03-09,924.83,923.324,920.13,926.562,917.492,3.2380000000000564,5.831999999999994,1.731999999999971,7.338000000000079,-0.005082015073040513,49.17151955245453,50.8485817019576,936.0688000000009,950.1048000000008,958.1247999999994,908.5498833333331,885.3624583333334,863.312556000001,-0.03486477953447198,-0.04025358758847719,-0.05099852822416373,0.1250403490066807,0.05460838868290008,-0.10153908045752535
1243,2006-03-10,920.13,922.444,921.683,925.098,917.912,2.6539999999999964,4.531999999999925,4.967999999999961,2.217999999999961,0.0016878049840782783,47.1752261084055,49.867166870612415,929.514000000001,945.5568000000006,955.1688999999994,910.6291666666664,885.6740666666668,862.915900000001,-0.03433784864064071,-0.04702413140287631,-0.06027522402607666,0.1565477848633372,0.042285901683836835,-0.09713894442556037
1244,2006-03-13,921.683,921.234,928.518,928.828,920.046,7.593999999999937,1.1879999999999882,7.144999999999982,1.6369999999999436,0.007415781781805686,51.03734783563137,53.85465714816119,924.7474000000009,942.0707000000006,952.7249999999995,912.789833333333,886.2242916666669,862.545324000001,-0.02502543704999516,-0.03618617387341849,-0.05000838963940912,0.16227759432604216,0.07655384230096329,-0.09072409666634673
1245,2006-03-14,928.518,929.011,931.721,931.862,923.471,2.850999999999999,5.539999999999964,3.3439999999999372,5.0470000000000255,0.0034495830990890486,43.09272908164295,44.06798371138393,925.376400000001,938.7702000000005,950.0082499999995,914.8722166666664,886.5875916666669,862.247616000001,0.003386906402922385,-0.03421178655908519,-0.05510336126954252,0.15486664237249892,0.049087684729063996,-0.07397221879882487
1246,2006-03-15,931.721,931.272,942.689,942.709,929.997,11.436999999999898,1.275000000000091,10.987999999999943,1.7240000000000464,0.011771764294246756,47.41959419696532,46.662197879588625,928.9482000000011,935.8324000000006,947.8346499999994,917.157683333333,887.0292500000002,861.973220000001,0.019310575997750767,-0.03022219661813441,-0.044082051510858755,0.17022671157119063,0.05957018736863384,-0.06783329773516544
1247,2006-03-16,942.689,942.723,945.523,945.562,939.206,2.8390000000000555,3.516999999999939,2.8730000000000473,3.4829999999999472,0.0030062936981338773,48.03930548104718,48.8521196865309,934.0268000000011,935.0478000000005,947.1812999999995,919.2630666666664,887.5794166666669,861.742472000001,0.027597187353960884,-0.00822976203337844,-0.013631479568950278,0.15420288085937495,0.0750651220064058,-0.05750241724065752
1248,2006-03-17,945.523,944.952,943.725,946.532,938.903,1.580000000000041,6.048999999999978,1.0090000000000146,6.6200000000000045,-0.0019015930865774466,50.67743793743161,51.67016710802643,938.4352000000011,933.9746000000005,946.8678999999995,921.2498499999998,888.0807833333336,861.489560000001,0.023914946896058664,-0.011244089571347815,-0.0065979433532668,0.14457780181875957,0.06809263876517857,-0.06279141131711208
1249,2006-03-20,943.725,944.104,956.138,956.138,939.848,12.033999999999992,4.2560000000000855,12.413000000000011,3.8770000000000664,0.013153196111155285,50.91752935826437,51.01852347556054,943.9592000000011,934.3533000000004,947.4865499999994,923.4377999999998,888.5126750000003,861.196284000001,0.02974632694250401,0.003976475060140761,0.013110255201241872,0.1591504508032262,0.057311035694578516,-0.07122104177250732
1250,2006-03-21,956.138,957.893,959.927,963.991,955.01,6.097999999999956,2.883000000000038,7.852999999999952,1.1280000000000427,0.0039628170828895914,56.52985513243078,57.32358556548998,949.6004000000012,937.4884000000005,947.4820499999994,925.5613666666666,888.8872083333337,860.905792000001,0.0302730109120648,0.03376244916948101,-9.374833987318976e-05,0.15304745991954483,0.04912003829579348,-0.07033364001743247
1251,2006-03-22,959.927,959.516,972.137,972.137,957.383,12.620999999999981,2.1329999999999245,12.209999999999923,2.5439999999999827,0.012719717228497407,58.05852320852808,58.63831066356019,955.4900000000013,942.2191000000006,948.0915499999994,927.9713333333333,889.3341416666669,860.772160000001,0.03123829810255563,0.051152103629856116,0.012698617736187412,0.1747325503692272,0.05839053679620676,-0.033223774172215115
1252,2006-03-23,972.137,972.715,980.841,982.615,971.181,9.899999999999977,1.5339999999999918,10.478000000000065,0.9559999999999036,0.008953470549932785,62.12374979777883,62.376393330124266,962.5536000000013,948.2902000000007,949.1974999999993,930.4097333333334,889.8608333333336,860.6577880000009,0.037352872431448025,0.06598089400410823,0.023071338719670598,0.17531157995391444,0.0688757440297807,-0.028325774642027124
1253,2006-03-24,980.841,982.456,974.269,983.836,972.851,1.3799999999999955,9.605000000000018,2.9950000000000045,7.990000000000009,-0.006700372435491597,68.85479452054788,70.43529560490465,968.6624000000013,953.5488000000008,949.5527999999993,932.7356833333334,890.2256666666669,860.5238000000008,0.032365360671805954,0.057054323449602595,0.007347262043730041,0.16719179788957161,0.04705052934532272,-0.03323886695919487
1254,2006-03-27,974.269,974.563,984.152,984.302,969.67,9.739000000000033,4.893000000000029,10.033000000000015,4.599000000000046,0.010144015667131079,76.03902713707139,75.47561864155185,974.2652000000013,959.1122000000008,950.5914499999992,935.2029000000001,890.7256000000002,860.4850840000008,0.0292991179097577,0.05991698599273243,0.02156264564620991,0.17704776473205364,0.06491516620498627,-0.009739080386906851
1255,2006-03-28,984.152,987.534,994.52,994.981,986.345,7.447000000000003,1.1889999999999645,10.82899999999995,-2.1929999999999836,0.010534958014615459,80.46724027510925,84.32380779031638,981.1838000000013,965.3921000000009,952.0811499999993,937.9321333333334,891.4317083333336,860.5275000000008,0.03603711532231091,0.06740107821976737,0.03088338035877536,0.19711206284320748,0.09313498654080554,0.010777342781294275
