日期,收盘价,基差,指数,贴水率
2015-11-27,3324.6,-232.39240000000018,3556.9924,-0.0653339602299966
2015-11-30,3321.0,-245.4122000000002,3566.4122,-0.06881206833018354
2015-12-01,3345.0,-246.6959999999999,3591.696,-0.06868510029802075
2015-12-02,3517.0,-204.95449999999983,3721.9545,-0.055066363653827534
2015-12-03,3531.6,-217.69849999999997,3749.2985,-0.05806379513394305
2015-12-04,3476.0,-201.59220000000005,3677.5922,-0.05481635511408797
2015-12-07,3465.0,-222.60730000000012,3687.6073,-0.06036632479819641
2015-12-08,3418.0,-205.02019999999993,3623.0202,-0.05658820229597393
2015-12-09,3401.0,-234.93820000000005,3635.9382,-0.06461556469799186
2015-12-10,3370.0,-253.08419999999978,3623.0842,-0.06985324823530178
2015-12-11,3394.8,-213.25869999999986,3608.0587,-0.05910621686947606
2015-12-14,3526.0,-185.32200000000012,3711.322,-0.049934228288464354
2015-12-15,3493.6,-200.7885000000001,3694.3885,-0.05434958992536928
2015-12-16,3490.0,-195.4398000000001,3685.4398,-0.053030251640523364
2015-12-17,3585.0,-170.88810000000012,3755.8881,-0.04549871973022841
2015-12-18,3596.0,-171.91280000000006,3767.9128,-0.045625472011985004
2015-12-21,3704.4,-161.56500000000005,3865.965,-0.041791635464883944
2015-12-22,3722.4,-154.33249999999998,3876.7325,-0.03980994303837058
2015-12-23,3708.0,-158.3814000000002,3866.3814,-0.040963729030974595
2015-12-24,3684.4,-145.0021999999999,3829.4022,-0.037865492425945724
2015-12-25,3712.2,-126.0010000000002,3838.201,-0.032828140058324254
2015-12-28,3560.4,-167.23160000000007,3727.6316,-0.04486269512255451
2015-12-29,3616.6,-145.2745,3761.8745,-0.03861758280346673
2015-12-30,3613.6,-151.57520000000022,3765.1752,-0.040257143943793164
2015-12-31,3560.0,-171.00469999999996,3731.0047,-0.04583341854273192
2016-01-04,3326.0,-143.0662000000002,3469.0662,-0.0412405505550745
2016-01-05,3312.0,-166.77970000000005,3478.7797,-0.04794201253962706
2016-01-06,3363.6,-176.20820000000003,3539.8082,-0.04977902475055005
2016-01-07,3143.2,-151.1839,3294.3839,-0.04589140324538376
2016-01-08,3198.0,-163.56320000000005,3361.5632,-0.04865688677220171
2016-01-11,3046.4,-146.04989999999998,3192.4499,-0.04574853312498341
2016-01-12,3088.0,-127.70989999999983,3215.7099,-0.039714372244834595
2016-01-13,3015.8,-140.07870000000003,3155.8787,-0.04438659191812411
2016-01-14,3045.0,-176.5713999999998,3221.5714,-0.05480909099205432
2016-01-15,2952.8,-165.93010000000004,3118.7301,-0.053204379564618313
2016-01-18,2842.0,-288.72890000000007,3130.7289,-0.09222417820974536
2016-01-19,2923.6,-299.5251000000003,3223.1251,-0.0929300262034509
2016-01-20,2845.0,-329.3780999999999,3174.3781,-0.10376145803173223
2016-01-21,2788.0,-293.34540000000015,3081.3454,-0.09520042770927276
2016-01-22,2801.2,-312.2626,3113.4626,-0.10029431540304998
2016-01-25,2781.6,-347.28600000000006,3128.886,-0.11099349736615526
2016-01-26,2660.8,-279.70849999999973,2940.5085,-0.09512249326944633
2016-01-27,2654.2,-276.1519000000003,2930.3519,-0.09423847695561761
2016-01-28,2618.0,-235.7561999999998,2853.7562,-0.08261259318508
2016-01-29,2710.0,-236.0902000000001,2946.0902,-0.08013678603594693
2016-02-01,2688.0,-213.04770000000008,2901.0477,-0.07343819269155763
2016-02-02,2757.8,-203.53369999999995,2961.3337,-0.06873041697394655
2016-02-03,2746.0,-202.63860000000022,2948.6386,-0.068722765821488
2016-02-04,2781.4,-203.35979999999972,2984.7598,-0.06813271875344869
2016-02-05,2753.6,-210.1894000000002,2963.7894,-0.07091914155573949
2016-02-15,2736.6,-210.10660000000007,2946.7066,-0.07130217850667592
2016-02-16,2823.2,-213.8353000000002,3037.0353,-0.0704092244169833
2016-02-17,2835.8,-227.51989999999978,3063.3199,-0.07427232787538768
2016-02-18,2821.8,-231.89849999999979,3053.6985,-0.07594020824256219
2016-02-19,2825.4,-226.18499999999995,3051.585,-0.07412049803626639
2016-02-22,2870.0,-248.86749999999984,3118.8675,-0.07979418811475635
2016-02-23,2846.0,-243.36319999999978,3089.3632,-0.07877455133795852
2016-02-24,2859.6,-249.94540000000006,3109.5454,-0.08038004526320795
2016-02-25,2678.0,-240.7501000000002,2918.7501,-0.08248397147806528
2016-02-26,2711.0,-237.03060000000005,2948.0306,-0.08040303245156276
2016-02-29,2631.0,-246.4666000000002,2877.4666,-0.08565402635776909
2016-03-01,2698.4,-232.29369999999972,2930.6937,-0.07926236030739062
2016-03-02,2841.2,-210.1327000000001,3051.3327,-0.06886587621205649
2016-03-03,2836.0,-222.42189999999982,3058.4219,-0.07272440077675348
2016-03-04,2864.2,-229.6895000000004,3093.8895,-0.07423972317046242
2016-03-07,2918.0,-186.8397,3104.8397,-0.06017692314356841
2016-03-08,2903.0,-204.67270000000008,3107.6727,-0.06586044276799165
2016-03-09,2855.0,-216.90700000000015,3071.907,-0.0706098849997738
2016-03-10,2829.2,-183.94570000000022,3013.1457,-0.061047728292727504
2016-03-11,2824.6,-193.6844000000001,3018.2844,-0.06417036114953253
2016-03-14,2888.0,-177.69039999999995,3065.6904,-0.05796097348903854
2016-03-15,2881.0,-193.77959999999985,3074.7796,-0.06302227320618357
2016-03-16,2886.0,-204.03279999999995,3090.0328,-0.06602933146858504
2016-03-17,2965.0,-159.20389999999998,3124.2039,-0.05095822971093531
2016-03-18,3048.0,-123.96300000000019,3171.963,-0.039080846781630235
2016-03-21,3143.8,-105.63719999999967,3249.4372,-0.03250938347108221
2016-03-22,3123.0,-102.79030000000012,3225.7903,-0.031865152548818845
2016-03-23,3115.6,-120.49240000000009,3236.0924,-0.03723391828984861
2016-03-24,3056.8,-125.05069999999978,3181.8507,-0.03930124691268506
2016-03-25,3076.2,-121.61689999999999,3197.8169,-0.03803122686605352
2016-03-28,3044.0,-125.72830000000022,3169.7283,-0.03966532399638171
2016-03-29,2999.4,-136.0097999999998,3135.4098,-0.04337863586444101
2016-03-30,3093.6,-122.67529999999988,3216.2753,-0.03814203964442966
2016-03-31,3088.6,-129.48790000000008,3218.0879,-0.04023752738388534
2016-04-01,3105.0,-116.89480000000003,3221.8948,-0.03628138324069428
2016-04-05,3139.6,-124.88580000000002,3264.4858,-0.03825588703740112
2016-04-06,3139.0,-118.5275999999999,3257.5276,-0.0363857546441049
2016-04-07,3102.6,-106.6902,3209.2902,-0.033244173431246575
2016-04-08,3072.0,-113.72580000000016,3185.7258,-0.035698552587294284
2016-04-11,3131.6,-98.49569999999994,3230.0957,-0.03049312130287655
2016-04-12,3116.2,-102.2497000000003,3218.4497,-0.031769861122887925
2016-04-13,3181.4,-79.98309999999992,3261.3831,-0.024524288483619087
2016-04-14,3192.0,-83.83210000000008,3275.8321,-0.025591085696974544
2016-04-15,3193.0,-79.20530000000008,3272.2053,-0.024205480016794814
2016-04-18,3039.8,-188.6531,3228.4531,-0.058434517757126464
2016-04-19,3038.6,-199.70290000000023,3238.3029,-0.06166899952441145
2016-04-20,2958.8,-222.2264,3181.0264,-0.06985996721058335
2016-04-21,2964.4,-196.20330000000013,3160.6033,-0.06207780014657332
2016-04-22,2990.0,-184.9011999999998,3174.9012,-0.05823841069448076
2016-04-25,2970.8,-191.23309999999992,3162.0331,-0.06047789316310443
2016-04-26,2989.8,-189.36049999999977,3179.1605,-0.059563051314961854
2016-04-27,2972.0,-193.9155999999998,3165.9156,-0.06125103271862327
2016-04-28,2970.4,-190.18089999999984,3160.5809,-0.06017276760737238
2016-04-29,2978.0,-178.7451000000001,3156.7451,-0.05662322878080973
2016-05-03,3041.0,-172.5396999999998,3213.5397,-0.05369147921215967
2016-05-04,3030.4,-179.06140000000005,3209.4614,-0.05579172879287473
2016-05-05,3027.0,-186.91989999999987,3213.9199,-0.058159476843215624
2016-05-06,2937.6,-192.75440000000026,3130.3544,-0.061575903354585106
2016-05-09,2875.0,-190.61540000000014,3065.6154,-0.06217851071598875
2016-05-10,2882.4,-186.7123999999999,3069.1124,-0.06083596026004127
2016-05-11,2896.0,-186.80859999999984,3082.8086,-0.060596885580246486
2016-05-12,2923.0,-167.13720000000012,3090.1372,-0.05408730719140888
2016-05-13,2922.0,-152.93510000000015,3074.9351,-0.0497360415834468
2016-05-16,2935.6,-159.70850000000019,3095.3085,-0.0515969571369058
2016-05-17,2930.2,-155.82490000000007,3086.0249,-0.05049372738372917
2016-05-18,2914.0,-154.0358000000001,3068.0358,-0.05020665013100568
2016-05-19,2911.0,-151.50019999999995,3062.5002,-0.049469449830566524
2016-05-20,2931.8,-146.41829999999982,3078.2183,-0.04756592474289423
2016-05-23,2940.8,-146.42249999999967,3087.2225,-0.047428554307310106
2016-05-24,2923.0,-140.55560000000014,3063.5556,-0.045879891979110854
2016-05-25,2916.8,-142.42589999999973,3059.2259,-0.04655618926343417
2016-05-26,2920.6,-143.61110000000008,3064.2111,-0.046867234440864755
2016-05-27,2931.2,-131.29930000000013,3062.4993,-0.042873250615926714
2016-05-30,2941.6,-125.10950000000003,3066.7095,-0.04079600627317326
2016-05-31,3080.0,-89.5598,3169.5598,-0.028256226621753592
2016-06-01,3064.2,-96.34700000000021,3160.547,-0.03048428009455332
2016-06-02,3054.8,-112.29970000000003,3167.0997,-0.035458214340394784
2016-06-03,3099.0,-90.32549999999992,3189.3255,-0.02832119205142276
2016-06-06,3081.6,-97.18830000000025,3178.7883,-0.030574008341480385
2016-06-07,3074.2,-102.85360000000037,3177.0536,-0.0323738951083483
2016-06-08,3057.8,-106.1863999999996,3163.9864,-0.033560953359344274
2016-06-13,2936.6,-129.74130000000014,3066.3413,-0.042311434803425224
2016-06-14,2948.0,-127.98340000000007,3075.9834,-0.04160731166494594
2016-06-15,2996.4,-119.9681999999998,3116.3682,-0.038496157161403394
2016-06-16,2972.0,-122.67479999999978,3094.6748,-0.039640611026399215
2016-06-17,2975.4,-134.95719999999983,3110.3572,-0.04338961454330706
2016-06-20,2974.6,-138.07439999999997,3112.6744,-0.04435876749588713
2016-06-21,2967.4,-138.91750000000002,3106.3175,-0.04472095978598453
2016-06-22,3004.0,-129.9611,3133.9611,-0.041468638522667044
2016-06-23,2990.6,-126.71680000000015,3117.3168,-0.04064931738731211
2016-06-24,2956.4,-120.75540000000001,3077.1554,-0.03924254199186691
2016-06-27,3016.0,-104.54430000000002,3120.5443,-0.033501943875624524
2016-06-28,3032.8,-103.60129999999981,3136.4013,-0.03303190188066808
2016-06-29,3044.6,-106.78980000000001,3151.3898,-0.03388657283843465
2016-06-30,3043.4,-110.52099999999973,3153.921,-0.035042412286166884
2016-07-01,3032.0,-122.20029999999997,3154.2003,-0.03874208622705412
2016-07-04,3102.0,-102.69619999999986,3204.6962,-0.03204553367648386
2016-07-05,3102.2,-105.1827000000003,3207.3827,-0.03279393506736826
2016-07-06,3105.8,-111.0034999999998,3216.8035,-0.03450739219849761
2016-07-07,3107.0,-102.95420000000013,3209.9542,-0.03207341712227549
2016-07-08,3091.2,-101.08040000000028,3192.2804,-0.03166401046725102
2016-07-11,3113.0,-90.32979999999998,3203.3298,-0.02819871996945178
2016-07-12,3194.0,-79.18229999999994,3273.1823,-0.024191228212373
2016-07-13,3210.0,-72.86810000000014,3282.8681,-0.022196475088353426
2016-07-14,3211.0,-65.76369999999997,3276.7637,-0.020069710855256353
2016-07-15,3213.0,-63.277500000000146,3276.2775,-0.019313840173794845
2016-07-18,3115.6,-146.42219999999998,3262.0222,-0.044886941603279086
2016-07-19,3102.4,-145.83410000000003,3248.2341,-0.044896425414658395
2016-07-20,3083.0,-154.60510000000022,3237.6051,-0.047752920824099335
2016-07-21,3104.8,-147.7226999999998,3252.5227,-0.04541788440092972
2016-07-22,3085.2,-139.9621000000002,3225.1621,-0.04339691949127152
2016-07-25,3094.0,-136.88500000000022,3230.885,-0.04236764849259575
2016-07-26,3138.0,-131.58820000000014,3269.5882,-0.04024610805727771
2016-07-27,3058.0,-160.24299999999994,3218.243,-0.04979207598680396
2016-07-28,3103.0,-118.13650000000007,3221.1365,-0.03667540944011533
2016-07-29,3106.6,-97.33040000000028,3203.9304,-0.03037843768391482
2016-08-01,3059.0,-117.80909999999994,3176.8091,-0.03708409800261525
2016-08-02,3085.0,-104.05290000000014,3189.0529,-0.032628151135404536
2016-08-03,3096.2,-97.3073000000004,3193.5073,-0.030470354647381074
2016-08-04,3107.6,-93.6887999999999,3201.2888,-0.029265963133348016
2016-08-05,3114.2,-90.91010000000006,3205.1101,-0.028364111423192628
2016-08-08,3141.8,-92.38329999999996,3234.1833,-0.028564645671134335
2016-08-09,3168.0,-88.98129999999992,3256.9813,-0.02732017528009753
2016-08-10,3153.0,-90.34090000000015,3243.3409,-0.02785427211798801
2016-08-11,3148.0,-85.36040000000003,3233.3604,-0.026399902714216463
2016-08-12,3218.0,-76.23370000000023,3294.2337,-0.023141557928935103
2016-08-15,3325.0,-68.42389999999978,3393.4239,-0.020163675985189998
2016-08-16,3310.8,-67.44509999999991,3378.2451,-0.019964537208978683
2016-08-17,3292.4,-80.64759999999978,3373.0476,-0.02390941651698001
2016-08-18,3279.6,-84.88509999999997,3364.4851,-0.025229744664346996
2016-08-19,3282.8,-82.21969999999965,3365.0197,-0.02443364596052726
2016-08-22,3254.4,-82.39489999999978,3336.7949,-0.024692827239696326
2016-08-23,3252.8,-89.0297999999998,3341.8298,-0.026641033603805854
2016-08-24,3234.0,-95.86310000000003,3329.8631,-0.028788901261436253
2016-08-25,3216.0,-92.97209999999995,3308.9721,-0.02809697307511295
2016-08-26,3210.0,-97.0902000000001,3307.0902,-0.0293581953101854
2016-08-29,3210.4,-97.38119999999981,3307.7812,-0.029440036723106053
2016-08-30,3225.0,-86.98720000000003,3311.9872,-0.02626435271247426
2016-08-31,3260.8,-66.99379999999974,3327.7938,-0.020131595893952244
2016-09-01,3208.2,-93.37670000000026,3301.5767,-0.02828245668198478
2016-09-02,3221.0,-93.11419999999998,3314.1142,-0.02809625570537068
2016-09-05,3225.6,-94.08030000000008,3319.6803,-0.028340168780710624
2016-09-06,3260.0,-82.6259,3342.6259,-0.024718859505037643
2016-09-07,3261.8,-79.01719999999978,3340.8172,-0.023652057346926908
2016-09-08,3257.8,-81.76399999999967,3339.564,-0.024483435562246948
2016-09-09,3240.0,-78.04399999999987,3318.044,-0.023521086519648283
2016-09-12,3162.0,-100.60429999999997,3262.6043,-0.030835581256360132
2016-09-13,3160.0,-100.33300000000008,3260.333,-0.030773850401170703
2016-09-14,3134.4,-104.32989999999972,3238.7299,-0.03221321419856584
2016-09-19,3156.8,-106.32420000000002,3263.1242,-0.03258355903216924
2016-09-20,3156.8,-100.60339999999997,3257.4034,-0.03088453827978443
2016-09-21,3175.8,-90.83629999999994,3266.6363,-0.02780728910653443
2016-09-22,3204.6,-86.52109999999993,3291.1211,-0.026289248365853186
2016-09-23,3193.4,-82.26649999999972,3275.6665,-0.025114430910472642
2016-09-26,3156.0,-64.28380000000016,3220.2838,-0.01996215364620974
2016-09-27,3170.0,-70.75460000000021,3240.7546,-0.0218327546306654
2016-09-28,3164.8,-66.09040000000005,3230.8904,-0.020455785191599206
2016-09-29,3189.6,-54.78740000000016,3244.3874,-0.016886824304643815
2016-09-30,3195.8,-57.48479999999972,3253.2848,-0.017669771794956202
2016-10-10,3242.6,-51.26890000000003,3293.8689,-0.015564948562464046
2016-10-11,3245.4,-61.15729999999985,3306.5573,-0.018495762949578963
2016-10-12,3234.4,-65.60989999999993,3300.0099,-0.019881728233603155
2016-10-13,3230.2,-72.44550000000027,3302.6455,-0.021935596781428784
2016-10-14,3242.6,-63.24810000000025,3305.8481,-0.019132185777077974
2016-10-17,3214.0,-63.87870000000021,3277.8787,-0.01948781692257258
2016-10-18,3266.2,-55.13239999999996,3321.3324,-0.016599482785884353
2016-10-19,3257.8,-58.44069999999965,3316.2407,-0.017622574863157447
2016-10-20,3262.8,-55.80439999999999,3318.6044,-0.016815622856403128
2016-10-21,3276.4,-51.33999999999969,3327.74,-0.015427887996057292
2016-10-24,3256.2,-111.3778000000002,3367.5778,-0.03307356403169073
2016-10-25,3250.0,-117.45469999999978,3367.4547,-0.03487937046339474
2016-10-26,3243.4,-111.40029999999979,3354.8003,-0.03320623883335166
2016-10-27,3232.4,-113.29500000000007,3345.695,-0.03386291936354033
2016-10-28,3232.8,-107.32619999999997,3340.1262,-0.03213237871072056
2016-10-31,3226.0,-110.27779999999984,3336.2778,-0.033054141954246094
2016-11-01,3251.8,-107.25149999999985,3359.0515,-0.03192910260530386
2016-11-02,3229.0,-104.35240000000022,3333.3524,-0.03130554093230593
2016-11-03,3269.0,-96.08500000000004,3365.085,-0.028553513507088242
2016-11-04,3250.0,-104.17489999999998,3354.1749,-0.031058279042038024
2016-11-07,3258.0,-98.5916000000002,3356.5916,-0.029372533733326447
2016-11-08,3274.0,-97.11769999999979,3371.1177,-0.0288087538444593
2016-11-09,3250.4,-102.65470000000005,3353.0547,-0.03061527746624594
2016-11-10,3295.4,-95.21189999999979,3390.6119,-0.028081037525999303
2016-11-11,3333.0,-84.2211000000002,3417.2211,-0.024646078651451672
2016-11-14,3332.0,-98.2482,3430.2482,-0.028641717529361285
2016-11-15,3332.6,-97.26970000000028,3429.8697,-0.028359590453246746
2016-11-16,3328.4,-101.19209999999975,3429.5921,-0.02950557881212747
2016-11-17,3330.8,-105.73499999999967,3436.535,-0.030767910118767793
2016-11-18,3325.8,-91.65539999999964,3417.4554,-0.02681977941833554
2016-11-21,3344.0,-97.11059999999998,3441.1106,-0.028220714556515557
2016-11-22,3377.8,-90.5636999999997,3468.3637,-0.026111361965874484
2016-11-23,3383.6,-91.12890000000016,3474.7289,-0.026226189905059975
2016-11-24,3391.2,-97.54020000000037,3488.7402,-0.027958573699469042
2016-11-25,3447.8,-73.49839999999995,3521.2984,-0.0208725281560915
2016-11-28,3466.6,-68.48070000000007,3535.0807,-0.01937175012723191
2016-11-29,3493.4,-70.64039999999977,3564.0404,-0.01982031404582276
2016-11-30,3479.8,-58.20100000000002,3538.001,-0.016450249731416136
2016-12-01,3518.6,-46.43600000000015,3565.036,-0.013025394413969493
2016-12-02,3473.0,-55.954699999999775,3528.9547,-0.015855885030204492
2016-12-05,3396.4,-73.00729999999976,3469.4073,-0.021043162040962952
2016-12-06,3387.8,-71.35329999999976,3459.1533,-0.020627388789042616
2016-12-07,3398.8,-76.94729999999981,3475.7473,-0.022138347054171576
2016-12-08,3389.8,-80.34259999999995,3470.1426,-0.023152535575915508
2016-12-09,3409.4,-84.30040000000008,3493.7004,-0.024129258479061364
2016-12-12,3317.2,-91.97940000000017,3409.1794,-0.02697992367312796
2016-12-13,3319.4,-85.63549999999987,3405.0355,-0.02514966437207479
2016-12-14,3299.0,-79.94529999999986,3378.9453,-0.023659838470897965
2016-12-15,3248.0,-92.43379999999979,3340.4338,-0.02767119647753528
2016-12-16,3269.2,-76.83050000000003,3346.0305,-0.022961685495694086
2016-12-19,3254.0,-74.98270000000002,3328.9827,-0.022524208371524437
2016-12-20,3229.6,-79.46410000000014,3309.0641,-0.02401407092718456
2016-12-21,3268.8,-69.73599999999988,3338.536,-0.020888197701028198
2016-12-22,3261.0,-74.67200000000003,3335.672,-0.022385894056729805
2016-12-23,3238.4,-69.19909999999982,3307.5991,-0.02092124768083285
2016-12-26,3248.4,-74.00059999999985,3322.4006,-0.022273232192409263
2016-12-27,3245.8,-70.58519999999999,3316.3852,-0.021283776082464723
2016-12-28,3233.6,-68.28870000000006,3301.8887,-0.020681708623310067
2016-12-29,3240.0,-57.76479999999992,3297.7648,-0.01751634925571403
2016-12-30,3248.8,-61.2808,3310.0808,-0.01851338493005971
2017-01-03,3283.0,-59.22719999999981,3342.2272,-0.01772087786252228
2017-01-04,3322.0,-46.3117000000002,3368.3117,-0.01374923229343656
2017-01-05,3308.0,-59.789200000000164,3367.7892,-0.017753248926625265
2017-01-06,3287.6,-60.066499999999905,3347.6665,-0.017942796870596252
2017-01-09,3306.2,-57.701400000000376,3363.9014,-0.0171531186972366
2017-01-10,3295.4,-62.871599999999944,3358.2716,-0.018721416099877073
2017-01-11,3279.2,-55.29539999999997,3334.4954,-0.016582838890705914
2017-01-12,3255.2,-62.42410000000018,3317.6241,-0.0188159050327613
2017-01-13,3264.2,-55.712200000000394,3319.9122,-0.0167812269252182
2017-01-16,3256.4,-63.04549999999972,3319.4455,-0.01899278057133329
2017-01-17,3275.0,-51.35629999999992,3326.3563,-0.015439205956379333
2017-01-18,3306.8,-32.56529999999975,3339.3653,-0.009751942981500034
2017-01-19,3305.8,-23.48909999999978,3329.2891,-0.007055289971663855
2017-01-20,3351.6,-3.289099999999962,3354.8891,-0.0009803900820447276
2017-01-23,3305.6,-58.48080000000027,3364.0808,-0.017383886855511992
2017-01-24,3292.4,-72.05089999999973,3364.4509,-0.021415351907795633
2017-01-25,3300.6,-75.30420000000004,3375.9042,-0.022306379428657968
2017-01-26,3327.0,-60.960599999999886,3387.9606,-0.01799330251951569
2017-02-03,3304.0,-60.49229999999989,3364.4923,-0.01797962206660419
2017-02-06,3298.6,-74.60510000000022,3373.2051,-0.022116977114732875
2017-02-07,3286.8,-78.88490000000002,3365.6849,-0.02343799325955915
2017-02-08,3306.8,-76.48779999999988,3383.2878,-0.022607535782205663
2017-02-09,3308.2,-88.0924,3396.2924,-0.02593781383487476
2017-02-10,3333.2,-80.28680000000031,3413.4868,-0.023520465935301202
2017-02-13,3356.2,-80.07500000000027,3436.275,-0.02330284974281752
2017-02-14,3357.4,-78.40419999999995,3435.8042,-0.022819752068525892
2017-02-15,3340.2,-81.51310000000012,3421.7131,-0.02382230701925305
2017-02-16,3363.8,-77.13310000000001,3440.9331,-0.02241633236054488
2017-02-17,3342.2,-79.24189999999999,3421.4419,-0.02316038159233392
2017-02-20,3416.0,-55.39260000000013,3471.3926,-0.015956881396820437
2017-02-21,3413.6,-69.22299999999996,3482.823,-0.019875543488715893
2017-02-22,3419.2,-70.55670000000009,3489.7567,-0.020218228967079595
2017-02-23,3405.0,-68.32360000000017,3473.3236,-0.01967095723531207
2017-02-24,3403.0,-70.85170000000016,3473.8517,-0.02039571810161043
2017-02-27,3374.2,-72.02280000000019,3446.2228,-0.02089905504658613
2017-02-28,3380.0,-72.8103000000001,3452.8103,-0.021087257530481792
2017-03-01,3380.6,-77.8376000000003,3458.4376,-0.02250657927151853
2017-03-02,3361.6,-73.49630000000025,3435.0963,-0.0213957029385174
2017-03-03,3347.2,-80.66280000000006,3427.8628,-0.023531513571663387
2017-03-06,3354.8,-91.68399999999974,3446.484,-0.02660218355866435
2017-03-07,3366.0,-87.95649999999978,3453.9565,-0.02546543362662494
2017-03-08,3363.2,-85.5313000000001,3448.7313,-0.024800801384555562
2017-03-09,3331.2,-95.74380000000019,3426.9438,-0.027938538122510265
2017-03-10,3330.6,-97.29160000000002,3427.8916,-0.0283823444125246
2017-03-13,3385.8,-72.29799999999977,3458.098,-0.02090686845774752
2017-03-14,3370.0,-86.69340000000011,3456.6934,-0.025079863895363156
2017-03-15,3370.2,-93.44360000000006,3463.6436,-0.026978410827257188
2017-03-16,3411.6,-69.90660000000025,3481.5066,-0.02007941044833873
2017-03-17,3363.6,-82.20510000000013,3445.8051,-0.023856572735352945
2017-03-20,3368.8,-80.81259999999975,3449.6126,-0.02342657259542702
2017-03-21,3378.0,-88.3467999999998,3466.3468,-0.025487005512547043
2017-03-22,3366.4,-83.65020000000004,3450.0502,-0.024246081984546208
2017-03-23,3388.6,-73.3782000000001,3461.9782,-0.021195454090381073
2017-03-24,3442.8,-46.79970000000003,3489.5997,-0.013411194412929376
2017-03-27,3417.6,-60.438500000000204,3478.0385,-0.017377179694819424
2017-03-28,3417.2,-52.609300000000076,3469.8093,-0.015162014811592118
2017-03-29,3415.2,-49.99330000000009,3465.1933,-0.01442727596177682
2017-03-30,3394.0,-42.75799999999981,3436.758,-0.012441376436746438
2017-03-31,3413.2,-42.84550000000036,3456.0455,-0.012397261552256865
2017-04-05,3468.8,-35.0931999999998,3503.8932,-0.010015487914985478
2017-04-06,3465.8,-48.24689999999964,3514.0469,-0.013729725690342847
2017-04-07,3471.0,-46.46340000000009,3517.4634,-0.013209348532240617
2017-04-10,3460.2,-44.939200000000255,3505.1392,-0.012820945884260531
2017-04-11,3459.4,-57.927999999999884,3517.328,-0.016469319892827704
2017-04-12,3449.2,-60.238700000000335,3509.4387,-0.01716476768777877
2017-04-13,3464.8,-49.766200000000026,3514.5662,-0.014159983670246424
2017-04-14,3428.4,-58.104499999999916,3486.5045,-0.01666554567762638
2017-04-17,3425.2,-54.74170000000004,3479.9417,-0.01573063709659275
2017-04-18,3415.8,-46.94290000000001,3462.7429,-0.013556565230413152
2017-04-19,3392.0,-53.87609999999995,3445.8761,-0.01563494984628146
2017-04-20,3422.2,-39.34810000000016,3461.5481,-0.011367197237559738
2017-04-21,3419.4,-47.38650000000007,3466.7865,-0.013668710201796408
2017-04-24,3330.2,-101.05870000000004,3431.2587,-0.029452369767397617
2017-04-25,3346.6,-94.37429999999995,3440.9743,-0.027426621582148973
2017-04-26,3353.0,-92.18319999999994,3445.1832,-0.02675712571685591
2017-04-27,3356.4,-90.32020000000011,3446.7202,-0.02620468003175892
2017-04-28,3352.8,-86.95299999999997,3439.753,-0.025278849963936357
2017-05-02,3332.4,-94.17659999999978,3426.5766,-0.027484165974868264
2017-05-03,3319.0,-94.1282000000001,3413.1282,-0.02757827848365031
2017-05-04,3298.4,-105.98639999999978,3404.3864,-0.031132306250547758
2017-05-05,3273.0,-109.55020000000013,3382.5502,-0.032386865980584746
2017-05-08,3251.2,-107.61250000000018,3358.8125,-0.03203885301724945
2017-05-09,3257.0,-95.53240000000005,3352.5324,-0.02849559336100676
2017-05-10,3241.2,-96.50070000000005,3337.7007,-0.02891232877771217
2017-05-11,3255.6,-101.04590000000007,3356.6459,-0.030103234898861412
2017-05-12,3278.0,-107.37870000000021,3385.3787,-0.031718371714219214
2017-05-15,3291.2,-107.99369999999999,3399.1937,-0.03177038719505746
2017-05-16,3342.0,-86.64910000000009,3428.6491,-0.02527208164871701
2017-05-17,3321.0,-88.9656,3409.9656,-0.0260898819624456
2017-05-18,3306.2,-91.91270000000031,3398.1127,-0.027048161174878134
2017-05-19,3317.0,-86.84920000000011,3403.8492,-0.02551499637528011
2017-05-22,3313.2,-98.03870000000006,3411.2387,-0.028739911985637377
2017-05-23,3333.0,-91.19399999999996,3424.194,-0.02663225272867132
2017-05-24,3337.0,-87.16690000000017,3424.1669,-0.025456381813631853
2017-05-25,3419.0,-66.6581000000001,3485.6581,-0.019123533659253643
2017-05-26,3418.6,-61.834499999999935,3480.4345,-0.017766316245859514
2017-05-31,3420.8,-72.08449999999993,3492.8845,-0.020637527522023684
2017-06-01,3430.4,-67.33819999999969,3497.7382,-0.019251926859477273
2017-06-02,3429.0,-57.50739999999996,3486.5074,-0.016494271602578547
2017-06-05,3409.2,-59.55380000000014,3468.7538,-0.017168644254890657
2017-06-06,3425.8,-67.08159999999998,3492.8816,-0.019205231577274183
2017-06-07,3480.0,-53.871799999999894,3533.8718,-0.015244412658093566
2017-06-08,3505.0,-55.978599999999915,3560.9786,-0.015720004607722136
2017-06-09,3529.0,-47.170300000000225,3576.1703,-0.013190171620182692
2017-06-12,3513.8,-60.58939999999984,3574.3894,-0.016950979095898124
2017-06-13,3523.8,-58.4674,3582.2674,-0.01632133882579508
2017-06-14,3482.0,-53.298699999999826,3535.2987,-0.015076151839729929
2017-06-15,3486.2,-42.5926000000004,3528.7926,-0.01207002077707837
2017-06-16,3467.6,-51.16110000000026,3518.7611,-0.014539520742115813
2017-06-19,3508.8,-44.865299999999934,3553.6653,-0.012625077550212714
2017-06-20,3497.2,-49.294000000000324,3546.494,-0.013899360889938154
