日期,沪市港股通_当日资金净流入_人民币,深市港股通_当日资金净流入_人民币,沪股通_当日资金净流入_人民币,深股通_当日资金净流入_人民币,融资买入额,融券卖出额,融资融券交易金额,融资融券余额,北上资金净流入,融资融券余额变化率
2017-02-27,10.32,2.5572,0.4724,3.2774,375.5,5.5,381.0,9081.1,3.7498,0.0030485447616943606
2017-02-28,5.87,2.8316,-0.9406,2.4432,322.0,5.5,327.5,9102.6,1.5026000000000002,0.002367554591404142
2017-03-01,-9.22,2.834,3.4781,5.4508,398.0,8.3,406.3,9113.2,8.9289,0.0011645024498494472
2017-03-02,-5.59,3.0179,-1.4506,5.3674,381.7,6.0,387.6,9122.9,3.9168000000000003,0.0010643901154367974
2017-03-03,8.71,1.499,-3.4519,4.7339,342.0,6.6,348.6,9095.9,1.282,-0.0029595852196121486
2017-03-06,-0.2,3.4389,-3.4963,6.0741,381.8,8.7,390.5,9130.7,2.5777999999999994,0.003825899581129999
2017-03-07,7.69,2.5676,-4.5496,7.5817,374.0,6.5,380.5,9136.2,3.0321,0.0006023634551568513
2017-03-08,7.72,3.1084,-3.61,4.2122,346.3,8.3,354.6,9140.1,0.6022000000000003,0.00042687331713398
2017-03-09,11.34,2.8481,-21.3131,2.1913,344.3,6.1,350.4,9131.7,-19.1218,-0.0009190271441230635
2017-03-10,2.54,3.6861,-16.5748,8.1482,294.9,4.7,299.6,9097.5,-8.4266,-0.00374519530865014
2017-03-13,14.51,6.2006,-1.6246,8.8113,380.4,7.1,387.4,9121.9,7.186699999999999,0.00268205550975531
2017-03-14,11.36,5.3476,-8.9478,-0.9737,348.8,6.3,355.1,9132.2,-9.921500000000002,0.001129150725178052
2017-03-15,15.67,6.1402,-3.3742,6.9303,341.7,6.3,348.0,9141.7,3.5561,0.001040275070629093
2017-03-16,7.75,9.7632,12.0818,5.7105,466.7,6.5,473.2,9211.2,17.792299999999997,0.007602524694531709
2017-03-17,20.3,4.0022,10.2448,1.8103,447.8,7.6,455.4,9198.2,12.0551,-0.0014113253430606543
2017-03-20,19.68,10.2134,13.7775,1.8924,382.6,5.5,388.1,9227.3,15.6699,0.003163662455697658
2017-03-21,20.89,8.1076,7.81,0.93,382.9,7.6,390.5,9245.0,8.74,0.001918220931366843
2017-03-22,2.73,3.6789,-0.4718,5.7336,442.6,8.1,450.6,9261.5,5.2618,0.0017847485127095997
2017-03-23,6.71,3.1655,7.7593,9.1175,440.5,8.6,449.1,9268.0,16.8768,0.0007018301571020125
2017-03-24,-0.01,4.1494,10.718,6.535,468.3,8.3,476.6,9262.0,17.253,-0.0006473888649115578
2017-03-27,-2.23,0.5169,-1.5486,4.7264,439.0,7.1,446.2,9305.7,3.1778,0.004718203411790078
2017-03-28,2.56,0.1701,6.0405,2.7685,355.7,5.3,361.1,9314.2,8.809,0.0009134186573820369
2017-03-29,7.3,5.6395,1.7801,0.8803,428.1,10.0,438.1,9314.3,2.6604,1.073629511916252e-05
2017-03-30,,,10.5346,1.2691,459.5,6.9,466.4,9298.7,11.8037,-0.001674844056987479
2017-03-31,,,-1.9892,-0.0113,327.1,5.7,332.8,9221.0,-2.0005,-0.00835600675363235
2017-04-05,9.3,4.4351,4.3403,9.6538,524.0,7.0,531.0,9274.2,13.9941,0.005769439323283887
2017-04-06,4.68,3.6593,-1.2891,1.2633,503.7,8.1,511.8,9285.4,-0.025799999999999823,0.0012076513338077355
2017-04-07,17.32,4.2337,-0.8793,5.3707,497.9,7.4,505.4,9258.1,4.4914000000000005,-0.0029400995110603345
2017-04-10,12.96,2.2186,-0.2036,7.6027,557.1,9.6,566.8,9301.7,7.3991,0.004709389615579873
2017-04-11,4.82,1.2707,-7.1866,2.4322,697.1,10.4,707.5,9354.2,-4.7544,0.0056441295677134296
2017-04-12,1.32,0.8773,-5.1829,1.632,642.3,11.2,653.5,9372.4,-3.5509000000000004,0.0019456500823158418
2017-04-13,4.6,1.4177,,,486.0,11.0,497.1,9406.6,,0.0036490119926593234
2017-04-14,,,,,476.6,8.0,484.6,9372.1,,-0.003667637616141861
2017-04-17,,,,,446.3,8.4,454.7,9389.2,,0.0018245643985872473
2017-04-18,-3.5,0.2884,-5.7944,6.0363,418.4,8.6,427.0,9373.7,0.24189999999999934,-0.001650832871810115
2017-04-19,-0.77,-0.7594,3.2196,7.287,420.4,8.4,428.9,9341.5,10.506599999999999,-0.0034351430064969435
2017-04-20,8.23,1.0058,8.4449,7.8841,413.7,8.5,422.2,9311.6,16.329,-0.003200770754161475
2017-04-21,14.79,2.9332,0.2758,6.0653,316.2,5.8,322.0,9228.6,6.3411,-0.008913613127711661
2017-04-24,2.56,1.7249,-0.1759,3.7316,338.4,8.9,347.3,9173.8,3.5557,-0.0059380621112629095
2017-04-25,15.6,2.1927,6.9074,7.1813,332.0,8.8,340.8,9154.4,14.0887,-0.002114718001264393
2017-04-26,19.15,3.3576,2.7339,6.8744,391.5,8.6,400.2,9145.1,9.6083,-0.0010159049200383352
2017-04-27,21.64,1.9536,-0.3022,5.519,460.5,9.4,469.9,9148.2,5.2168,0.00033897934412974173
2017-04-28,11.37,2.2353,7.5303,9.1917,348.7,5.7,354.4,9091.2,16.722,-0.006230733914868503
2017-05-02,-4.35,0.4757,,,367.0,6.9,373.9,9110.0,,0.002067933826117585
2017-05-03,,,,,360.8,8.2,369.0,9119.1,,0.0009989023051593104
2017-05-04,9.31,2.1344,-5.7048,16.1508,398.2,8.6,406.8,9136.5,10.446000000000002,0.0019080830345099553
2017-05-05,17.58,1.7513,-8.1,5.455,341.2,8.3,349.5,9078.5,-2.6449999999999996,-0.00634816395775184
2017-05-08,13.51,-1.4215,-5.9944,8.1945,338.8,8.7,347.5,9030.3,2.2001,-0.005309247122322058
2017-05-09,8.8,2.6859,10.7202,10.6032,275.6,6.1,281.8,9011.2,21.3234,-0.0021151013809063146
2017-05-10,23.32,1.3916,10.8737,10.3823,314.1,9.5,323.6,8957.4,21.256,-0.0059703480113637575
2017-05-11,18.74,1.089,13.2676,9.1836,327.2,8.3,335.5,8876.5,22.4512,-0.009031638645142559
2017-05-12,16.97,1.8422,-4.5867,5.6612,291.4,7.9,299.3,8823.0,1.0744999999999996,-0.0060271503407874905
2017-05-15,17.88,2.7304,8.3401,8.1615,271.3,6.2,277.6,8801.2,16.5016,-0.002470814915561559
2017-05-16,24.59,3.547,15.8054,14.1986,408.1,7.4,415.5,8828.8,30.004,0.0031359360087259702
2017-05-17,20.42,2.771,5.5969,9.3341,388.1,6.8,394.9,8836.0,14.931,0.0008155128669808942
2017-05-18,23.92,7.1957,1.3292,8.2728,321.7,5.5,327.2,8844.7,9.602,0.0009846084200997307
2017-05-19,21.35,3.5311,3.1515,9.5486,274.5,4.8,279.3,8815.3,12.7001,-0.0033240245570795857
2017-05-22,18.82,2.4672,0.3591,5.2942,308.8,8.1,316.9,8810.6,5.6533,-0.0005331639308927549
2017-05-23,18.35,2.079,-3.4844,6.2569,336.0,9.0,344.9,8763.3,2.7725,-0.005368533357546723
2017-05-24,4.96,3.5354,2.6937,7.8248,278.9,9.2,288.1,8755.9,10.5185,-0.0008444307509727356
2017-05-25,,,9.6797,5.3906,383.9,11.9,395.8,8754.4,15.0703,-0.00017131305748119274
2017-05-26,,,-3.3759,3.2236,293.2,5.4,298.6,8685.8,-0.15230000000000032,-0.007836059581467603
2017-05-31,1.68,3.2143,-13.8542,-2.4158,322.2,7.8,330.0,8695.7,-16.27,0.0011397913836377338
2017-06-01,19.84,4.2617,-19.3541,2.3861,287.2,7.3,294.5,8646.0,-16.968,-0.005715468564922999
2017-06-02,11.54,3.0653,5.9697,9.6589,282.8,5.7,288.5,8625.0,15.628599999999999,-0.002428868841082621
2017-06-05,-8.47,3.2182,8.0859,9.9285,265.1,6.5,271.6,8636.2,18.014400000000002,0.0012985507246376926
2017-06-06,5.05,3.3407,8.3439,11.8683,244.2,6.3,250.5,8626.5,20.2122,-0.0011231791760265564
2017-06-07,-6.64,4.5616,5.1161,17.4292,402.6,7.4,410.0,8659.8,22.5453,0.0038601982263952728
2017-06-08,-1.43,5.9063,9.6194,13.2663,358.6,7.5,366.1,8667.8,22.8857,0.0009238088639460518
2017-06-09,2.99,10.8813,8.2223,5.0335,335.8,6.8,342.6,8650.6,13.2558,-0.0019843558919216964
2017-06-12,-4.14,2.6225,-10.8079,0.2112,332.6,6.7,339.3,8670.9,-10.5967,0.0023466580352806687
2017-06-13,-12.08,2.4167,-1.6575,6.4762,316.2,5.8,322.0,8696.2,4.818700000000001,0.002917805533451112
2017-06-14,-7.18,3.153,-10.3611,-2.8779,323.0,7.6,330.6,8698.7,-13.239,0.00028748188864091695
2017-06-15,-3.4,2.0067,13.8745,8.374,345.8,5.9,351.7,8730.5,22.2485,0.0036557186706058786
2017-06-16,4.1,1.274,5.3024,4.4457,287.2,6.2,293.4,8697.7,9.7481,-0.0037569440467326576
2017-06-19,3.51,3.1021,11.3678,11.5121,306.6,7.2,313.8,8717.4,22.8799,0.00226496660036557
2017-06-20,5.77,3.3697,-1.4166,4.5337,344.8,7.0,351.9,8717.8,3.1170999999999998,4.5885241012122435e-05
2017-06-21,3.43,4.8733,3.8758,9.8498,355.0,7.6,362.6,8731.6,13.7256,0.001582968180045441
2017-06-22,11.97,4.1986,4.4537,12.4275,454.9,9.7,464.6,8737.7,16.8812,0.0006986119382472733
2017-06-23,-6.66,2.8994,4.7721,9.28,371.0,6.7,377.8,8711.0,14.0521,-0.0030557240463738866
2017-06-26,9.46,3.8793,-3.055,4.4141,474.0,8.7,482.7,8764.9,1.3591000000000002,0.006187578923200432
2017-06-27,3.35,4.5093,19.4488,7.0266,377.3,7.7,384.9,8786.1,26.4754,0.002418738376935403
2017-06-28,0.3,2.4774,-7.511,3.5253,372.4,10.1,382.6,8817.1,-3.9857,0.0035283003835604454
2017-06-29,13.23,2.6862,20.7191,9.237,350.9,8.7,359.6,8826.8,29.9561,0.001100134965011046
2017-06-30,6.48,3.3644,-10.309,-1.5095,308.9,4.9,313.8,8797.1,-11.8185,-0.0033647527982959557
2017-07-03,15.33,2.5206,1.431,2.6457,359.2,5.2,364.5,8815.5,4.076700000000001,0.002091598367643943
2017-07-04,15.72,3.8549,-3.6145,-2.3938,373.1,8.5,381.6,8832.7,-6.0083,0.0019511088423800338
2017-07-05,14.23,5.8009,2.8747,2.8107,393.1,7.1,400.2,8851.4,5.6854,0.0021171329265115
2017-07-06,11.91,4.7063,-8.4289,-2.2807,463.0,9.3,472.3,8857.9,-10.7096,0.0007343471089318321
2017-07-07,11.46,5.4957,-1.8011,4.4389,429.2,6.3,435.6,8842.6,2.6378000000000004,-0.0017272717009674254
2017-07-10,19.61,5.8518,0.7533,8.1965,494.6,7.9,502.5,8872.3,8.9498,0.003358740641892455
2017-07-11,18.14,7.5732,1.182,7.0229,452.3,8.3,460.6,8873.7,8.2049,0.00015779448395591977
2017-07-12,18.41,4.1478,5.4931,9.5342,449.5,8.6,458.1,8888.0,15.0273,0.0016115036568735697
2017-07-13,8.54,4.7029,7.5147,5.9963,449.4,10.8,460.2,8894.7,13.511,0.0007538253825383201
2017-07-14,10.67,0.4011,-1.4323,1.962,370.6,7.2,377.8,8851.7,0.5297000000000001,-0.004834339550518818
2017-07-17,10.1,1.8116,0.1795,13.3094,551.0,11.6,562.6,8804.0,13.488900000000001,-0.005388795372640365
2017-07-18,3.45,1.8864,10.8422,9.172,393.5,7.5,401.0,8802.9,20.014200000000002,-0.00012494320763289934
2017-07-19,12.53,7.6058,7.0234,10.4984,561.3,10.4,571.6,8829.0,17.5218,0.0029649320110418653
2017-07-20,8.38,6.6259,-2.3053,3.5794,530.8,9.0,539.8,8840.8,1.2741000000000002,0.0013365047004190167
2017-07-21,5.02,3.5752,3.3203,11.9278,465.8,6.7,472.5,8828.2,15.248099999999999,-0.0014252103881999822
2017-07-24,3.2,5.0468,1.4484,14.446,531.6,8.2,539.8,8889.0,15.8944,0.0068870211368115
2017-07-25,10.58,4.5685,-0.2065,12.5591,460.5,7.8,468.3,8924.6,12.3526,0.004004949938125835
2017-07-26,-5.76,2.8772,12.275,5.4698,490.1,7.6,497.6,8949.3,17.7448,0.0027676310422874995
2017-07-27,-8.51,4.5003,14.6132,12.1141,551.1,9.0,560.0,8983.5,26.7273,0.0038215279407329827
2017-07-28,1.89,3.3226,14.1098,8.956,443.8,7.2,451.0,8953.5,23.0658,-0.0033394556687259547
2017-07-31,8.81,2.8673,8.8824,10.0068,587.0,8.9,595.9,9008.8,18.889200000000002,0.00617635561512242
2017-08-01,5.72,4.1122,8.9666,5.916,569.5,10.4,579.9,9024.8,14.8826,0.0017760412041558649
2017-08-02,0.86,5.6298,1.2448,1.5553,630.1,8.6,638.7,9060.8,2.8000999999999996,0.003989008066660693
2017-08-03,6.79,4.3509,12.8312,10.651,546.1,5.8,551.9,9098.9,23.4822,0.004204926717287671
2017-08-04,2.06,1.8249,20.1456,7.98,595.4,8.3,603.7,9066.3,28.125600000000002,-0.003582850674257343
2017-08-07,10.03,2.2649,15.5206,12.3635,486.1,6.5,492.6,9098.0,27.8841,0.0034964649305671003
2017-08-08,15.7,6.0831,10.1206,8.0913,548.2,9.4,557.6,9091.8,18.2119,-0.0006814684546054828
2017-08-09,19.79,2.0762,7.0054,5.1529,536.1,8.9,545.0,9130.7,12.1583,0.004278580699091705
2017-08-10,-5.63,4.7138,-4.9134,2.1211,535.9,9.6,545.4,9133.3,-2.7923,0.0002847536333467904
2017-08-11,-17.24,-2.4748,-7.7774,-1.2657,535.9,9.5,545.4,9092.9,-9.0431,-0.004423373807933562
2017-08-14,-8.79,2.6478,-2.6336,4.875,489.9,9.1,499.1,9143.9,2.2414,0.005608771679002311
2017-08-15,-8.46,3.0966,-2.6513,1.8727,451.8,10.4,462.2,9171.7,-0.7786,0.0030402782182659127
2017-08-16,-9.43,0.6172,1.4873,6.6375,480.0,8.3,488.3,9195.9,8.1248,0.0026385511955251406
2017-08-17,-2.89,2.8272,-0.7275,7.0697,547.3,10.2,557.5,9226.8,6.3422,0.003360193129546829
2017-08-18,2.64,4.1036,-0.099,-10.6053,461.6,7.9,469.4,9206.6,-10.7043,-0.0021892747214634634
2017-08-21,4.23,2.5738,-2.7037,3.4118,470.9,6.5,477.4,9240.8,0.7081,0.0037147263919361517
2017-08-22,0.26,2.8865,-2.4452,2.6411,483.3,7.9,491.2,9263.2,0.19589999999999996,0.0024240325512943084
2017-08-23,,,,,436.2,6.9,443.1,9271.3,,0.0008744278435095509
2017-08-24,-3.27,2.4732,7.123,5.294,381.2,7.4,388.6,9284.1,12.417,0.0013806046616979817
2017-08-25,-4.64,0.4481,16.4833,13.9531,461.1,9.2,470.3,9273.1,30.4364,-0.0011848213612520864
2017-08-28,0.27,4.3826,18.4963,19.2123,681.6,11.8,693.4,9341.7,37.708600000000004,0.007397741855474482
2017-08-29,0.32,1.7061,8.5042,8.7187,555.5,7.6,563.1,9377.9,17.222900000000003,0.0038750976802937043
2017-08-30,-6.03,3.047,22.3551,10.5223,568.2,9.5,577.7,9399.8,32.8774,0.0023352776207892223
2017-08-31,4.53,1.4463,11.3599,6.4237,562.2,7.0,569.2,9462.2,17.7836,0.006638439115725925
2017-09-01,6.92,4.8446,21.6191,20.1681,654.0,8.2,662.1,9476.2,41.7872,0.0014795713470441285
2017-09-04,6.36,7.1853,5.0185,12.1776,661.2,7.2,668.4,9533.3,17.1961,0.0060256220848018405
2017-09-05,6.01,5.0573,1.0844,8.3172,555.9,9.1,565.1,9568.3,9.4016,0.0036713415081870426
2017-09-06,8.55,5.6545,0.3276,1.3003,638.4,10.9,649.3,9618.4,1.6279,0.005236039839888074
2017-09-07,22.22,4.2624,1.6918,7.6243,632.3,8.1,640.5,9648.9,9.3161,0.0031710055726523745
2017-09-08,7.73,4.601,-3.0428,7.3406,544.7,7.5,552.2,9654.5,4.2978000000000005,0.0005803770377970086
2017-09-11,2.27,0.8165,17.4861,2.5802,626.6,7.7,634.3,9735.7,20.066300000000002,0.008410585737220977
2017-09-12,9.61,4.5344,17.6126,7.0756,813.0,9.8,822.8,9782.3,24.688200000000002,0.004786507390326156
2017-09-13,6.23,10.2831,-3.3998,5.7533,558.0,9.4,567.4,9817.2,2.3535000000000004,0.003567668135305846
2017-09-14,7.01,4.7787,-2.9507,3.4151,613.5,10.8,624.3,9847.7,0.4643999999999999,0.0031067921606975357
2017-09-15,-6.89,5.533,1.1575,-3.0341,584.5,8.3,592.9,9833.2,-1.8766,-0.001472425033256508
2017-09-18,-0.69,4.9589,25.2495,18.6239,543.4,7.2,550.6,9888.5,43.873400000000004,0.005623805068543319
2017-09-19,8.77,3.3465,-1.5399,2.9205,561.6,8.0,569.6,9918.2,1.3806,0.0030034889012489074
2017-09-20,5.05,7.7561,9.105,10.9532,578.3,7.3,585.5,9975.2,20.0582,0.005747010546268472
2017-09-21,9.54,5.485,8.2612,3.7222,558.8,9.5,568.3,9951.3,11.9834,-0.0023959419360014556
2017-09-22,5.74,5.5155,-4.849,9.694,472.0,6.8,478.8,9914.2,4.845000000000001,-0.003728156120305748
2017-09-25,3.64,3.5803,-18.8113,1.1187,443.1,7.6,450.6,9889.3,-17.6926,-0.0025115490912026583
2017-09-26,1.76,7.8999,-1.4077,1.685,374.5,7.3,381.9,9880.3,0.2773000000000001,-0.0009100745249916997
2017-09-27,2.99,4.8303,-1.9585,8.4399,416.7,6.0,422.7,9870.9,6.4814,-0.0009513881157454662
2017-09-28,,,-1.9348,-1.8098,429.1,5.7,434.8,9847.0,-3.7446,-0.0024212584465448383
2017-09-29,,,3.974,7.3221,396.1,2.3,398.4,9693.1,11.2961,-0.015629125622016793
2017-10-09,6.7,5.0368,46.7521,28.8899,650.9,8.3,659.1,9857.3,75.642,0.016939885072886796
2017-10-10,9.48,4.7684,23.9441,16.9344,569.0,7.8,576.8,9924.5,40.8785,0.006817282623030829
2017-10-11,12.94,9.3954,5.3874,10.5726,547.3,9.4,556.7,9945.8,15.96,0.0021462038389843396
2017-10-12,9.98,7.983,-4.645,8.2277,471.0,9.7,480.7,9948.6,3.582700000000001,0.0002815258702166812
2017-10-13,16.68,8.3406,-7.133,9.8575,425.5,6.3,431.9,9938.5,2.7245,-0.0010152182216593975
2017-10-16,10.84,4.9939,3.0723,10.9943,547.7,7.9,555.6,9951.2,14.066600000000001,0.001277858831815637
2017-10-17,4.15,4.8311,1.5834,15.2846,364.0,6.1,370.1,9947.1,16.868,-0.00041201061178552933
2017-10-18,10.43,4.9687,-7.2963,1.5765,409.4,8.1,417.5,9913.1,-5.719799999999999,-0.003418081651938798
2017-10-19,14.68,4.2753,-1.4782,1.1412,411.7,6.2,417.9,9881.6,-0.33699999999999997,-0.003177613460975892
2017-10-20,3.83,1.9763,-2.0039,0.3077,346.7,4.3,351.1,9863.5,-1.6961999999999997,-0.001831687176165886
2017-10-23,7.73,7.8022,-12.3912,-2.4859,376.5,5.6,382.2,9900.4,-14.877099999999999,0.003741065544685007
2017-10-24,5.95,4.2691,-22.5695,-10.1292,366.1,8.0,374.1,9870.9,-32.6987,-0.0029796775887842575
2017-10-25,7.46,3.6367,2.0655,2.5729,401.4,5.1,406.6,9891.3,4.638400000000001,0.0020666808497704636
2017-10-26,15.63,8.5918,13.416,1.822,565.3,8.3,573.6,9966.6,15.238,0.007612750599011342
2017-10-27,23.95,8.896,-0.9033,1.6706,476.9,6.0,482.9,9968.1,0.7673000000000001,0.00015050267894767266
2017-10-30,13.98,7.742,-13.3943,1.7338,575.1,8.5,583.5,9970.8,-11.660499999999999,0.00027086405633958144
2017-10-31,7.23,4.7342,-11.4726,6.3229,449.2,6.9,456.1,9992.7,-5.1497,0.0021964135275005514
2017-11-01,8.52,9.6688,15.4694,10.0205,501.8,10.3,512.1,10050.0,25.4899,0.005734185955747595
2017-11-02,13.76,12.4398,8.103,7.0721,450.1,8.7,458.8,10043.0,15.1751,-0.0006965174129353047
2017-11-03,5.42,5.4224,-2.5644,4.4681,447.0,8.2,455.2,9998.0,1.9036999999999997,-0.004480732848750391
2017-11-06,18.88,9.6053,-1.0879,5.9305,493.7,7.6,501.3,10064.0,4.8426,0.006601320264052912
2017-11-07,18.33,12.0301,9.0941,6.1432,560.6,11.9,572.5,10122.8,15.2373,0.005842607313195414
2017-11-08,23.36,9.9317,10.2834,8.4145,591.5,8.9,600.5,10175.0,18.6979,0.005156676018492901
2017-11-09,28.13,7.4923,16.784,13.0542,511.3,7.9,519.2,10210.9,29.8382,0.0035282555282554195
2017-11-10,17.42,15.2194,1.1301,1.1784,616.1,8.2,624.3,10229.5,2.3085,0.0018215828183607563
2017-11-13,24.53,16.3781,1.0877,4.6603,678.4,10.6,689.0,10320.8,5.748,0.008925167407986656
2017-11-14,7.57,8.7541,-0.6799,3.9737,650.0,10.6,660.6,10362.7,3.2938,0.004059762809084599
2017-11-15,7.93,9.7655,-12.6725,-8.9023,535.7,10.8,546.4,10376.0,-21.5748,0.0012834492941027342
2017-11-16,13.11,8.9194,-0.6472,4.9134,523.6,9.9,533.5,10400.8,4.2662,0.002390131071703827
2017-11-17,20.41,9.1607,-24.4423,8.9481,607.9,12.2,620.1,10279.0,-15.4942,-0.011710637643258193
2017-11-20,24.95,8.9832,-16.1319,6.7605,520.5,9.5,530.0,10290.4,-9.371400000000001,0.0011090573012939586
2017-11-21,10.72,21.5176,-5.1572,-1.8511,659.6,11.9,671.5,10367.6,-7.008299999999999,0.0075021379149500245
2017-11-22,7.33,13.0594,3.1512,0.8785,663.9,10.3,674.2,10393.9,4.0297,0.0025367491029746336
2017-11-23,-0.91,8.751,20.1223,-1.2533,617.5,10.7,628.2,10367.3,18.869,-0.002559193373036117
2017-11-24,-4.79,7.623,8.4918,-0.4191,427.0,7.3,434.3,10297.6,8.0727,-0.006723061935122843
2017-11-27,0.2,1.741,-7.9654,-6.3661,418.1,8.4,426.5,10257.7,-14.3315,-0.0038746892479800676
2017-11-28,16.86,5.5597,20.1391,12.8155,390.7,6.7,397.5,10276.5,32.9546,0.0018327695292317259
2017-11-29,17.96,4.6055,9.3545,3.5896,490.4,11.5,501.9,10298.9,12.944099999999999,0.0021797304529751482
2017-11-30,9.19,-0.1756,-2.534,-7.2685,417.6,8.8,426.4,10286.6,-9.8025,-0.0011943023041295353
2017-12-01,2.52,-0.5422,11.7285,20.7024,385.6,6.7,392.3,10265.7,32.4309,-0.0020317694865163993
2017-12-04,19.89,7.5893,-3.6777,2.2148,384.7,8.8,393.5,10256.9,-1.4629000000000003,-0.0008572235697518193
2017-12-05,15.64,3.1043,-27.4711,-4.8371,398.4,8.9,407.2,10123.5,-32.3082,-0.013005878969279183
2017-12-06,5.83,-6.385,-38.6252,-0.7231,403.9,7.7,411.6,10129.9,-39.3483,0.0006321924235688225
2017-12-07,3.29,0.6069,-8.8195,-6.6838,346.6,6.3,352.9,10135.6,-15.5033,0.0005626906484763605
2017-12-08,30.4,6.239,27.5565,8.821,355.5,7.6,363.1,10136.9,36.3775,0.00012826078377203842
2017-12-11,29.31,11.0309,9.9914,5.2826,393.4,8.7,402.1,10156.1,15.274000000000001,0.0018940701792462544
2017-12-12,17.82,3.5235,-5.2633,-2.0921,387.4,7.7,395.2,10169.8,-7.3553999999999995,0.0013489429997735058
2017-12-13,9.32,6.0011,20.671,8.1395,351.8,8.7,360.5,10200.2,28.810499999999998,0.0029892426596394017
2017-12-14,5.7,5.082,2.0211,4.1713,382.9,10.1,393.0,10225.4,6.192399999999999,0.002470539793337334
2017-12-15,14.63,8.1025,-11.6319,-14.9981,360.8,6.9,367.8,10190.7,-26.630000000000003,-0.0033935102783264615
2017-12-18,-1.7,1.6898,15.0418,3.6668,323.0,7.7,330.7,10199.5,18.7086,0.0008635324364369978
2017-12-19,-9.37,-0.4308,8.4936,7.3577,328.5,7.6,336.1,10213.7,15.851300000000002,0.0013922251090741078
2017-12-20,-6.4,-4.3568,-5.8598,-3.4792,369.4,7.6,377.0,10205.6,-9.339,-0.0007930524687429497
2017-12-21,12.59,5.9501,6.8703,5.6546,396.8,8.6,405.4,10218.7,12.5249,0.0012836089989809452
2017-12-22,5.42,2.8302,,,338.0,5.6,343.6,10208.4,,-0.0010079560022313583
2017-12-25,,,,,385.4,10.0,395.4,10236.7,,0.002772226793620991
2017-12-26,,,,,360.8,7.2,368.0,10263.5,,0.0026180312014614238
2017-12-27,4.39,4.0717,7.5164,0.8075,420.7,8.2,428.8,10279.5,8.3239,0.0015589223948946351
2017-12-28,9.79,5.743,14.3869,13.47,437.3,9.0,446.3,10315.2,27.856900000000003,0.003472931562819248
2017-12-29,17.37,10.6237,8.1096,7.1469,336.0,5.7,341.7,10261.0,15.256499999999999,-0.0052543818830464994
2018-01-02,15.07,10.6346,20.0144,13.5562,469.5,8.1,477.5,10297.3,33.5706,0.0035376668940647615
2018-01-03,12.85,8.2768,25.9496,18.3587,550.4,8.6,559.0,10315.4,44.3083,0.0017577423208026133
2018-01-04,21.86,8.8842,27.2232,16.1865,509.2,8.8,518.0,10338.2,43.4097,0.0022102875312639547
2018-01-05,12.24,3.4124,9.2945,14.82,519.0,7.9,526.9,10336.6,24.1145,-0.0001547658199686497
2018-01-08,18.33,7.0765,6.3345,10.7736,617.9,9.8,627.6,10393.2,17.1081,0.005475688330785822
2018-01-09,18.92,9.3426,13.6013,14.8239,527.0,7.5,534.5,10428.9,28.4252,0.0034349382288418884
2018-01-10,27.46,0.9605,13.3134,2.1794,571.2,8.5,579.7,10476.3,15.492799999999999,0.004545062278859646
2018-01-11,5.67,2.352,-1.5955,2.3256,509.0,8.2,517.2,10507.2,0.7301000000000002,0.0029495146187108467
2018-01-12,12.57,7.298,15.0473,6.15,470.7,7.3,478.0,10485.7,21.1973,-0.0020462159281254833
2018-01-15,5.37,7.1369,-17.0584,-0.5328,634.8,11.5,646.3,10505.4,-17.5912,0.0018787491536091938
2018-01-16,5.69,3.0257,8.0289,14.8976,587.1,8.9,596.0,10559.1,22.9265,0.0051116568621851766
2018-01-17,19.12,9.6433,-4.0486,-4.2315,681.5,13.3,694.8,10579.3,-8.280100000000001,0.0019130418312165443
2018-01-18,32.45,18.0418,12.5086,5.5603,556.3,10.4,566.7,10653.1,18.0689,0.006975886873422654
2018-01-19,36.25,14.4195,2.5382,7.9244,595.4,10.1,605.5,10663.9,10.4626,0.0010137894134101266
2018-01-22,39.91,11.1381,10.4971,11.2134,560.8,9.2,570.0,10715.8,21.7105,0.004866887348906168
2018-01-23,30.21,18.6145,24.2107,2.4502,594.8,9.6,604.4,10768.0,26.660899999999998,0.004871311521305044
2018-01-24,12.46,14.4161,-6.9748,8.2004,708.5,10.2,718.7,10812.1,1.2256,0.004095468053491924
2018-01-25,15.77,0.1468,13.043,9.196,649.3,9.6,658.8,10816.4,22.238999999999997,0.00039770257396809505
2018-01-26,11.76,10.9683,19.5658,10.4688,559.7,7.8,567.5,10794.0,30.034599999999998,-0.002070929329536564
2018-01-29,23.12,13.5138,-4.7787,-3.471,639.6,8.6,648.2,10830.5,-8.2497,0.003381508245321463
2018-01-30,15.1,8.9196,-2.3688,6.4358,485.1,7.5,492.6,10832.8,4.067,0.00021236323346096597
2018-01-31,41.32,7.0347,-3.4146,2.8623,505.3,8.9,514.2,10791.3,-0.5523000000000002,-0.003830957831770232
2018-02-01,12.27,1.5467,-8.8108,11.5231,534.8,10.8,545.6,10666.9,2.712299999999999,-0.01152780480572313
2018-02-02,35.37,7.8697,-12.5348,11.0197,458.1,7.6,465.7,10576.6,-1.5151000000000003,-0.008465439818503895
2018-02-05,64.6,20.7751,-35.5242,0.894,480.3,10.6,490.9,10558.9,-34.6302,-0.0016735056634458179
2018-02-06,56.36,4.9945,-74.3253,-23.6032,526.8,11.3,538.2,10395.5,-97.9285,-0.015475096837738733
